"muscles_p1-final.Label-Analysis"
"Volume3d","Breadth3d","FeretShape3d","Length3d","Thickness3d","Width3d","Area3d","index"
0.0129293,0.289928,5.73539,1.33796,0.150053,0.233273,0.514282,3122
0.0110281,0.174084,6.73123,1.79927,0.133906,0.267178,0.543256,3123
0.00580858,0.156955,5.61327,0.978598,0.150119,0.168621,0.287087,3124
0.0160552,0.173175,9.72762,2.49721,0.163259,0.256595,0.769888,3125
0.015472,0.19095,8.1308,2.45423,0.141317,0.300213,0.742774,3126
0.0134717,0.182808,5.62661,1.8378,0.152139,0.324862,0.616565,3127
0.0313523,0.294065,8.45234,2.28303,0.153057,0.267924,1.13207,3128
0.0426895,0.44408,4.72538,2.40191,0.155043,0.508282,1.40553,3129
0.0304192,0.27469,7.72397,2.3762,0.148698,0.299575,1.0698,3130
0.0269726,0.312095,7.28035,2.68946,0.152264,0.369244,1.07973,3131
0.0174316,0.204118,8.06046,2.05099,0.143526,0.254334,0.744746,3132
0.00667753,0.134934,8.54645,1.50285,0.120742,0.175257,0.369728,3133
0,0,nan,-inf,0,-inf,0,3134
0.00941269,0.156032,8.54636,1.97571,0.130097,0.231069,0.512017,3135
0.0180964,0.234322,7.86832,2.08261,0.13842,0.264674,0.76343,3136
0.0136933,0.15886,12.2141,2.2509,0.120531,0.18428,0.674574,3137
0.00913276,0.147847,8.62459,1.85891,0.134838,0.215529,0.481981,3138
0.00737736,0.143526,13.8222,1.91675,0.0961195,0.138667,0.438565,3139
0.00724906,0.139355,8.85723,1.56266,0.114008,0.176422,0.413274,3140
0.00850291,0.152139,9.71931,1.73761,0.10801,0.178772,0.455944,3141
0.0108415,0.150555,7.92164,1.71306,0.140174,0.214503,0.506751,3142
0.00779725,0.141743,6.83294,1.78551,0.137941,0.260297,0.45966,3143
0.0159386,0.21128,7.34401,2.08115,0.177282,0.28121,0.708674,3144
0.0136,0.165496,12.1453,2.27273,0.126788,0.186002,0.674946,3145
0.00738902,0.145638,8.10491,1.2805,0.141743,0.15678,0.373899,3146
0.00974511,0.152362,8.98834,1.91889,0.110926,0.212661,0.517857,3147
0.00958765,0.151471,6.34291,1.70624,0.127402,0.260738,0.505414,3148
0.0104916,0.180153,6.44451,1.89959,0.136804,0.293169,0.544568,3149
0.00977427,0.181548,5.73151,1.81885,0.167411,0.315434,0.528541,3150
0.00875369,0.185171,5.45587,1.72038,0.13797,0.313431,0.480321,3151
0.00511458,0.18871,5.3971,1.00911,0.152985,0.186957,0.291778,3152
0.00339417,0.201836,6.45646,1.09736,0.0921098,0.169949,0.231926,3153
0.00915026,0.171863,6.13884,1.46839,0.158544,0.237961,0.441767,3154
0.00576192,0.149108,5.37176,1.22847,0.118586,0.223264,0.327,3155
0.0119846,0.176864,7.88415,1.68252,0.14627,0.208504,0.535814,3156
0.00910943,0.181271,7.82898,1.29321,0.125705,0.159838,0.412846,3157
0.0144515,0.16635,8.0594,1.85743,0.145426,0.230035,0.652392,3158
0.007494,0.191045,4.79095,1.2198,0.150651,0.254127,0.399099,3159
0.00464803,0.178035,5.79064,0.866666,0.115739,0.149653,0.238002,3160
0.00417564,0.132184,6.35815,0.93591,0.0992845,0.146853,0.232583,3161
0.00453722,0.13099,5.65669,0.942161,0.109598,0.166244,0.248608,3162
0.0110864,0.153815,7.7479,1.7535,0.149671,0.225895,0.534182,3163
0.0215664,0.247754,10.2886,2.86336,0.147674,0.272649,0.99428,3164
0.0289146,0.259371,8.06953,2.85095,0.147877,0.34612,1.15598,3165
0.0154137,0.24598,5.34544,1.5478,0.14635,0.287214,0.624098,3166
0.0085729,0.19925,5.36108,1.1452,0.151487,0.212328,0.384835,3167
0.0132034,0.280899,7.09701,1.55483,0.121646,0.218234,0.57332,3168
0.0265876,0.29391,6.78887,2.83098,0.166412,0.416811,1.24483,3169
0.0245348,0.27469,6.45399,2.26798,0.132223,0.342196,1.03574,3170
0.0145798,0.241064,7.07652,1.75911,0.141463,0.247753,0.618982,3171
0.009506,0.286397,6.8275,1.3225,0.128132,0.193055,0.430295,3172
0.0164168,0.206496,7.51583,2.44548,0.147489,0.317154,0.791727,3173
0.0066542,0.24573,4.26897,0.792377,0.124931,0.183985,0.309106,3174
0.0208082,0.270124,6.31355,1.76479,0.174829,0.275518,0.820312,3175
0.0182422,0.203978,7.80213,2.33651,0.128601,0.299333,0.783425,3176
0.0112672,0.238865,4.69094,1.54111,0.136071,0.328518,0.520192,3177
0.0122178,0.276169,4.90095,1.43717,0.193271,0.293109,0.532784,3178
0.00875369,0.182808,6.70072,1.25585,0.157626,0.182507,0.398665,3179
0.0135883,0.223921,5.05292,1.6235,0.151982,0.314117,0.58353,3180
0.0146614,0.271923,7.33284,1.89446,0.134825,0.2568,0.667985,3181
0.00853207,0.17412,7.46445,1.47566,0.132222,0.1976,0.441744,3182
0.0106082,0.216381,4.58174,1.26249,0.132223,0.267158,0.443846,3183
0.00770394,0.153083,5.69665,1.32237,0.150262,0.230876,0.384063,3184
0.0175015,0.223785,8.12518,2.01132,0.156649,0.247428,0.773556,3185
0.00898696,0.146273,6.21241,1.65745,0.140442,0.265193,0.47764,3186
0.0116871,0.174084,7.29891,1.71685,0.14635,0.232076,0.554511,3187
0.0105208,0.146273,9.15615,1.6561,0.142034,0.179786,0.502884,3188
0.0338134,0.290199,6.76617,2.94452,0.150336,0.434983,1.36124,3189
0.00519623,0.160551,6.97287,1.14319,0.0926385,0.162962,0.293073,3190
0.0164868,0.187532,8.84331,2.5003,0.168457,0.275382,0.764095,3191
0.0119029,0.141743,10.428,2.25321,0.119902,0.214774,0.610096,3192
0,0,nan,-inf,0,-inf,0,3193
0,0,nan,-inf,0,-inf,0,3194
0.0250597,0.282082,7.48624,2.53837,0.170385,0.331093,1.02694,3195
0.0117921,0.175404,6.5539,1.68025,0.154806,0.256366,0.540101,3196
0.0215839,0.233997,5.64069,1.92638,0.177017,0.334796,0.8222,3197
0.00673585,0.160085,7.73714,1.31741,0.125139,0.169978,0.354497,3198
0.0163643,0.216101,6.02495,1.74406,0.162677,0.285998,0.644964,3199
0.0140549,0.447509,7.2282,1.6835,0.138352,0.232128,0.628132,3200
0.0110631,0.271268,6.20224,1.85135,0.120574,0.292433,0.555116,3201
0.0107774,0.167481,5.6578,1.39568,0.15906,0.240463,0.470979,3202
0.0139208,0.180738,6.92324,1.77191,0.177725,0.255664,0.632429,3203
0.0100367,0.161208,7.57939,1.45849,0.151716,0.192422,0.467492,3204
0.00753482,0.187196,9.05234,1.63988,0.110695,0.180963,0.419729,3205
0.026646,0.219797,10.4268,3.05906,0.15078,0.293072,1.13027,3206
0.0145039,0.146271,11.6248,2.35025,0.126816,0.201393,0.711686,3207
0.0213681,0.187238,8.32815,2.68027,0.133042,0.313054,0.920925,3208
0.0328103,0.266017,8.78737,3.02337,0.16761,0.344046,1.28612,3209
0.012247,0.155117,7.85894,1.95983,0.139258,0.249261,0.597005,3210
0.0134484,0.165048,8.53057,1.91022,0.148698,0.223919,0.615158,3211
0.0218871,0.186067,10.0518,2.43954,0.135892,0.242688,0.870396,3212
0.035423,0.282572,5.97594,2.37085,0.178217,0.390238,1.18153,3213
0.00942436,0.139659,7.45305,1.76514,0.128346,0.235917,0.479526,3214
0.0103166,0.198049,7.03894,1.64089,0.124449,0.233009,0.503928,3215
0.00847959,0.180153,5.22441,1.43779,0.140702,0.274399,0.420481,3216
0.0409108,0.342151,7.55309,2.76956,0.179841,0.364697,1.33211,3217
0.0261444,0.216675,6.95461,2.65091,0.150053,0.379112,1.01829,3218
0.0121537,0.179992,5.95939,1.77271,0.140456,0.290279,0.590338,3219
0.0149005,0.179269,7.55503,2.31748,0.12591,0.297332,0.71396,3220
0.012422,0.180555,10.8409,2.21873,0.139456,0.204446,0.624314,3221
0.0097976,0.168398,6.81158,1.49047,0.131912,0.218714,0.455527,3222
0.0153496,0.265066,5.2153,1.42863,0.172309,0.272284,0.602929,3223
0.00825798,0.163154,8.19361,1.3761,0.14923,0.164536,0.409015,3224
0.00783225,0.187519,7.10791,1.42264,0.125784,0.199936,0.388597,3225
0.0109173,0.16362,8.54475,1.49397,0.137215,0.171563,0.497494,3226
0.0080072,0.149306,5.60322,1.47035,0.120351,0.253479,0.405579,3227
0.0116113,0.228486,5.89644,1.63922,0.161005,0.269266,0.56464,3228
0.00683499,0.138214,7.03218,1.43464,0.125414,0.199867,0.373889,3229
0.00909194,0.194346,6.23034,1.23058,0.138136,0.197424,0.405659,3230
0.00902195,0.166685,8.5252,1.48616,0.140656,0.16993,0.449969,3231
0.0121712,0.189458,4.9427,1.604,0.158084,0.316335,0.54027,3232
0.00700412,0.134426,6.53049,1.54747,0.121837,0.232636,0.384376,3233
0.0144981,0.175793,8.00834,2.62528,0.121373,0.32747,0.736828,3234
0.0191345,0.226487,12.8657,2.50009,0.125027,0.194116,0.844055,3235
0.0301684,0.419361,7.6244,2.83714,0.19416,0.367566,1.27703,3236
0.0206391,0.182554,7.0432,2.8082,0.147674,0.398287,0.922659,3237
0.028378,0.198958,9.58613,2.82866,0.191343,0.294764,1.11639,3238
0.0124628,0.194052,7.22582,1.57395,0.161526,0.217591,0.545803,3239
0.004753,0.165812,5.08824,0.867032,0.124793,0.166103,0.24632,3240
0.00811218,0.22814,5.19322,1.27319,0.135969,0.245041,0.389055,3241
0.0148539,0.261283,3.39462,1.3257,0.161418,0.389018,0.599912,3242
0.0159561,0.185207,6.73953,1.78217,0.14313,0.259478,0.671411,3243
0.0136,0.198531,9.51313,1.76076,0.155893,0.184469,0.561283,3244
0.0123403,0.177725,6.93709,1.79423,0.146959,0.254408,0.557629,3245
0,0,nan,-inf,0,-inf,0,3246
0.0129585,0.189164,7.87922,1.56016,0.15056,0.197348,0.552276,3247
0.0102641,0.187519,7.84059,1.42348,0.127386,0.181359,0.473722,3248
0.00964597,0.170132,6.83911,1.4372,0.156167,0.209441,0.444828,3249
0.0254854,0.213772,11.5053,2.85338,0.185259,0.245089,1.03093,3250
0.00869537,0.218642,5.41863,0.958262,0.156789,0.175417,0.357241,3251
0.0181256,0.30194,7.92262,2.26058,0.151514,0.28292,0.815914,3252
0,0,nan,-inf,0,-inf,0,3253
0.0167434,0.20597,6.99536,1.72104,0.164066,0.245776,0.650931,3254
0.0342974,0.354313,6.07247,2.12304,0.162895,0.349579,1.11711,3255
0.0481948,0.306048,8.31079,3.07766,0.194271,0.367328,1.55983,3256
0.0334518,0.239032,8.12672,2.56656,0.171694,0.315672,1.14965,3257
0.0255379,0.240644,5.97537,1.97325,0.206832,0.329799,0.923196,3258
0.0275674,0.31063,5.69406,1.96255,0.167752,0.338123,0.944887,3259
0.0302151,0.29391,6.81918,1.75766,0.182739,0.258128,0.949475,3260
0.00892864,0.247112,3.1998,0.642811,0.173233,0.199353,0.313275,3261
0.018907,0.240704,5.92463,1.66583,0.22814,0.279743,0.697925,3262
0.0334751,0.281852,6.04739,2.23327,0.230761,0.367299,1.18522,3263
0.017659,0.214161,6.88413,1.56112,0.152282,0.226745,0.650949,3264
0.0258703,0.257082,6.59119,1.95905,0.164487,0.296921,0.895638,3265
0.0393479,0.240092,10.6347,3.42965,0.179251,0.316374,1.42145,3266
0.0527437,0.342349,6.44217,2.47374,0.217157,0.380744,1.46932,3267
0.025258,0.289056,6.1386,1.63977,0.190996,0.262054,0.802552,3268
0.0103691,0.188673,7.7638,1.37502,0.14226,0.173745,0.45416,3269
0.0217588,0.245104,7.23758,1.90363,0.182964,0.262677,0.794295,3270
0.0257129,0.266947,5.14304,1.9362,0.196245,0.375979,0.907541,3271
0.0303142,0.300102,5.33607,1.86484,0.187462,0.346522,0.943386,3272
0.0197177,0.227555,6.72608,1.65029,0.216085,0.244912,0.704745,3273
0.0216247,0.256439,5.87332,1.80443,0.149526,0.302821,0.795968,3274
0.0124569,0.24843,5.22103,1.11398,0.179251,0.211559,0.453787,3275
0.0460079,0.334469,4.83952,2.25688,0.236488,0.465498,1.31175,3276
0.0354346,0.255557,6.93049,2.12968,0.201226,0.306979,1.06009,3277
0.0198285,0.227242,6.53938,1.78339,0.214386,0.27236,0.739611,3278
0.0468652,0.301733,7.72054,2.15567,0.275978,0.276851,1.28634,3279
0.0219046,0.234367,6.34955,2.00772,0.195162,0.315625,0.821245,3280
0.0196885,0.194483,9.24481,2.12147,0.160953,0.229452,0.771962,3281
0.0131393,0.198044,8.16949,1.3354,0.137336,0.163248,0.49482,3282
0.0302384,0.27469,7.45604,2.12012,0.16681,0.282051,1.03107,3283
0.0214322,0.280098,8.49448,1.78503,0.15072,0.209758,0.744399,3284
0.0394295,0.376155,8.59734,3.072,0.213356,0.356671,1.38664,3285
0.0794655,0.290902,10.2711,3.65336,0.267167,0.35523,2.11087,3286
0.0208724,0.170128,9.81781,2.80662,0.136324,0.285352,0.928456,3287
0.0295561,0.322075,5.45087,1.7989,0.197944,0.329421,0.897945,3288
0.0089578,0.164066,7.51764,1.40985,0.130359,0.187198,0.428482,3289
0,0,nan,-inf,0,-inf,0,3290
0,0,nan,-inf,0,-inf,0,3291
0,0,nan,-inf,0,-inf,0,3292
0,0,nan,-inf,0,-inf,0,3293
0.0346823,0.310654,7.4826,2.30969,0.211457,0.306065,1.09909,3294
0.0297427,0.192277,9.46961,3.63187,0.153921,0.377727,1.23903,3295
0.0267859,0.173635,9.74599,3.41114,0.150778,0.349966,1.16581,3296
0.0568086,0.279263,10.1398,3.52236,0.213595,0.338934,1.68683,3297
0.0146556,0.160273,11.0849,2.40234,0.131259,0.216697,0.690791,3298
0.0194202,0.214341,8.01117,2.01791,0.145784,0.25186,0.778702,3299
0.0082988,0.152273,9.89611,1.45026,0.120659,0.146392,0.40815,3300
0.00914442,0.184801,7.59375,1.30787,0.120067,0.172046,0.413088,3301
0.0464103,0.287181,13.2804,2.97974,0.17648,0.223963,1.45668,3302
0.0164868,0.217083,7.79433,1.87032,0.155153,0.239646,0.670677,3303
0.0262436,0.237728,5.60194,1.70156,0.235885,0.303349,0.81666,3304
0.0377616,0.292529,8.48943,2.57871,0.155897,0.3031,1.28631,3305
0.0372542,0.326126,6.40146,2.56567,0.166159,0.400068,1.22498,3306
0.0357321,0.220257,11.3533,3.65823,0.168751,0.313456,1.39456,3307
0.0209599,0.185753,5.85194,2.42647,0.153815,0.40704,0.892604,3308
0,0,nan,-inf,0,-inf,0,3309
0,0,nan,-inf,0,-inf,0,3310
0.0424854,0.310224,7.74585,2.89092,0.206766,0.372544,1.34916,3311
0.0361228,0.220833,9.3605,2.99959,0.168765,0.320417,1.25164,3312
0.0159094,0.216539,4.54595,1.4117,0.172842,0.310397,0.620714,3313
0.0238292,0.226318,4.57796,1.93434,0.191293,0.42174,0.887862,3314
0.0169009,0.294281,6.24283,1.65104,0.148431,0.26446,0.660134,3315
0.0162652,0.19198,5.09908,1.75746,0.171296,0.342877,0.663653,3316
0.0096343,0.209598,4.9017,1.41782,0.155877,0.278666,0.452681,3317
0.0234851,0.26846,6.57364,1.71479,0.201406,0.253751,0.806754,3318
0.0166851,0.246563,5.28937,1.53922,0.191245,0.288251,0.66357,3319
0.00814134,0.161675,5.27779,1.20673,0.146229,0.223331,0.398429,3320
0.0119437,0.260177,3.62829,1.40616,0.152408,0.374361,0.520881,3321
0.0148364,0.261418,6.09876,1.23745,0.162101,0.197537,0.545213,3322
0.0122003,0.221418,4.64449,1.18663,0.18368,0.250844,0.4898,3323
0.00985592,0.179841,5.89954,1.2924,0.150119,0.219061,0.44556,3324
0.0529828,0.44408,8.96066,2.77648,0.166412,0.308178,1.75503,3325
0.0158628,0.28035,4.79614,1.35321,0.147609,0.281634,0.61487,3326
0.0304542,0.271691,9.08899,2.6171,0.165499,0.285615,1.10456,3327
0.0341866,0.202492,14.5861,3.11075,0.171422,0.211545,1.29895,3328
0.0221437,0.356634,5.20367,1.46941,0.150336,0.280098,0.752414,3329
0.0233159,0.24598,6.26419,2.01662,0.167487,0.313489,0.881383,3330
0.0135533,0.260674,4.25932,1.18848,0.169915,0.277352,0.540706,3331
0.00838045,0.215544,3.72723,0.778424,0.151801,0.208469,0.311041,3332
0.0371201,0.328491,6.44007,2.63403,0.264186,0.408991,1.2747,3333
0.0255612,0.319793,7.07622,2.62638,0.150336,0.371143,1.04837,3334
0.0113081,0.194064,6.16503,1.51861,0.152362,0.241709,0.523294,3335
0.0430045,0.326475,7.08669,2.53425,0.211286,0.354716,1.29885,3336
0.0201784,0.233445,4.34867,1.32833,0.172717,0.305446,0.640223,3337
0.00814717,0.159456,9.6575,1.68221,0.120021,0.174181,0.437081,3338
0.00708576,0.194484,7.43844,1.27777,0.115748,0.170428,0.370942,3339
0.00709743,0.171694,7.42798,1.24597,0.109431,0.167734,0.341041,3340
0.0880967,0.724447,5.57463,1.74066,0.175304,0.310661,2.2024,3341
0.0224237,0.341995,5.13111,1.15847,0.155043,0.22395,0.717483,3342
0.0326995,0.643922,6.10232,1.20536,0.134736,0.196428,1.01069,3343
0.047046,0.462923,7.75634,2.3774,0.200613,0.304033,1.54901,3344
0.433013,0.657325,7.11759,9.59751,0.389099,1.33497,10.7906,3345
0.031988,0.402372,5.49486,1.24715,0.147058,0.226752,0.949107,3346
0.0187846,0.454695,5.06021,1.03908,0.129008,0.205149,0.657851,3347
0.0282206,0.313309,7.61471,1.88816,0.162638,0.246704,0.986161,3348
0.0288971,0.334985,5.82157,2.15739,0.200625,0.368705,1.10242,3349
0.0218871,0.32725,5.68483,1.19458,0.156429,0.210995,0.71936,3350
0.0284947,0.340929,5.2514,1.37233,0.163732,0.260852,0.814479,3351
0.0189129,0.279866,6.43164,1.44402,0.14089,0.224111,0.661785,3352
0.0305592,0.32389,7.87983,1.87352,0.159437,0.230069,0.991315,3353
0.0847667,0.400519,18.3065,5.66976,0.14329,0.303453,3.00006,3354
0.0834954,0.459077,8.88986,3.5735,0.14627,0.397425,2.67699,3355
0.0766312,0.505541,12.9419,3.07003,0.147623,0.236772,2.31892,3356
0.0553798,0.321549,9.67225,4.5986,0.159866,0.470061,1.98235,3357
0.0324779,0.338004,6.58986,1.74656,0.171701,0.257702,1.00871,3358
0.0269259,0.302857,6.21546,2.2645,0.164487,0.363672,1.03475,3359
0,0,nan,-inf,0,-inf,0,3360
0.00562779,0.164752,4.53281,0.742661,0.163429,0.160564,0.253555,3361
0.019531,0.268008,5.07065,1.26102,0.189316,0.24668,0.610207,3362
0,0,nan,-inf,0,-inf,0,3363
0.0298185,0.311397,6.68817,1.64082,0.228712,0.239212,0.858418,3364
0.181792,0.451603,9.75359,4.92981,0.330995,0.501352,4.03954,3365
0.0264477,0.299824,9.47005,2.38517,0.146424,0.250503,1.0535,3366
0.0132559,0.202024,7.32684,1.49153,0.123981,0.201926,0.565373,3367
0.0525746,0.300093,10.7192,2.80201,0.184741,0.260861,1.50311,3368
0.0409983,0.308145,7.53076,2.5153,0.236999,0.330478,1.28062,3369
0.0441183,0.260468,10.2772,2.76757,0.150336,0.264393,1.45303,3370
0.0313232,0.258117,9.76041,2.71652,0.152982,0.273935,1.18264,3371
0.0360353,0.252866,8.6658,2.44306,0.18635,0.281705,1.17471,3372
0.032128,0.341532,6.49718,1.98531,0.208539,0.303913,1.01859,3373
0.0169767,0.194218,8.2534,1.82857,0.157829,0.217347,0.685763,3374
0.0446549,0.2507,8.30659,3.22019,0.225946,0.380952,1.54776,3375
0.0310141,0.215276,14.3563,3.61862,0.149008,0.250779,1.32939,3376
0.0270834,0.223264,7.17247,1.9373,0.214193,0.264975,0.915771,3377
0.0404384,0.335534,14.2935,2.90016,0.145905,0.202522,1.47803,3378
0,0,nan,-inf,0,-inf,0,3379
0,0,nan,-inf,0,-inf,0,3380
0,0,nan,-inf,0,-inf,0,3381
0,0,nan,-inf,0,-inf,0,3382
0,0,nan,-inf,0,-inf,0,3383
0,0,nan,-inf,0,-inf,0,3384
0,0,nan,-inf,0,-inf,0,3385
0.0184346,0.165048,8.8571,2.02872,0.14677,0.225647,0.739456,3386
0.0138099,0.217882,4.78068,1.01399,0.164162,0.210387,0.471465,3387
0.0283722,0.195107,11.9329,3.61258,0.151543,0.299314,1.19432,3388
0,0,nan,-inf,0,-inf,0,3389
0,0,nan,-inf,0,-inf,0,3390
0,0,nan,-inf,0,-inf,0,3391
0,0,nan,-inf,0,-inf,0,3392
0,0,nan,-inf,0,-inf,0,3393
0,0,nan,-inf,0,-inf,0,3394
0,0,nan,-inf,0,-inf,0,3395
0,0,nan,-inf,0,-inf,0,3396
0,0,nan,-inf,0,-inf,0,3397
0,0,nan,-inf,0,-inf,0,3398
0,0,nan,-inf,0,-inf,0,3399
0,0,nan,-inf,0,-inf,0,3400
0.0213331,0.218019,7.84527,3.20255,0.149957,0.404475,1.04845,3401
0.0192569,0.189213,9.43075,2.70522,0.174434,0.277061,0.894661,3402
0.0282906,0.194274,13.341,3.3488,0.174065,0.248561,1.22393,3403
0.0148422,0.158639,10.7206,2.34345,0.139047,0.218185,0.682951,3404
0.0170641,0.165952,9.22936,2.24945,0.157539,0.243273,0.735916,3405
0.0176182,0.17537,9.94288,3.16484,0.149169,0.31519,0.909159,3406
0.00847959,0.185567,5.93035,1.60611,0.169499,0.269226,0.466526,3407
0.0208374,0.222089,8.04597,2.44215,0.13223,0.302959,0.888668,3408
0.0168484,0.178091,11.3648,2.0216,0.157027,0.171718,0.704371,3409
0.00928439,0.130238,10.9642,2.2541,0.111351,0.203128,0.540083,3410
0.0192803,0.22313,8.18622,2.79112,0.161753,0.340318,0.893365,3411
0.019636,0.204835,8.33962,2.67961,0.141311,0.318169,0.900517,3412
0.0164401,0.194775,9.39093,2.36779,0.149957,0.247349,0.791909,3413
0.0221671,0.215348,9.15347,2.36369,0.162124,0.257747,0.874764,3414
0.0135125,0.159762,11.0804,2.29821,0.113533,0.205385,0.660807,3415
0.0102583,0.174757,10.2313,1.75491,0.112628,0.167539,0.515534,3416
0.00896364,0.180786,8.00723,1.4042,0.131157,0.174251,0.418856,3417
0.00927273,0.158862,5.73725,1.37208,0.121039,0.238707,0.418583,3418
0.0389746,0.300127,6.46745,2.61456,0.21513,0.395824,1.32687,3419
0.0291129,0.310369,8.53251,2.82411,0.155857,0.329701,1.16368,3420
0.0179623,0.246132,4.41754,1.27848,0.174514,0.289264,0.598921,3421
0.118936,0.367476,6.48249,5.02217,0.282948,0.759072,3.36363,3422
0.0573218,0.333256,7.91606,3.69905,0.222578,0.467208,1.86586,3423
0.0176123,0.208617,8.87543,1.8902,0.141743,0.211689,0.733201,3424
0.0177581,0.199698,6.62371,1.79841,0.144446,0.266135,0.748401,3425
0.0215605,0.210515,6.6616,1.67429,0.17035,0.251219,0.744051,3426
0.00979177,0.161736,7.98693,1.56982,0.125042,0.19634,0.474567,3427
0.0929605,0.315305,13.8461,4.26027,0.206976,0.304678,2.49162,3428
0.0816875,0.477868,8.96349,2.8608,0.204322,0.318794,2.02135,3429
0.0296902,0.328097,9.47282,2.96099,0.145263,0.305208,1.20992,3430
0.011623,0.193185,4.63791,1.33703,0.161673,0.27847,0.479928,3431
0.00710326,0.152533,5.97223,1.12343,0.136878,0.183365,0.338859,3432
0.00699245,0.194925,5.20085,1.18026,0.123777,0.221213,0.358625,3433
0.00877701,0.186049,5.94245,1.34933,0.130616,0.225509,0.422395,3434
0.00721406,0.18583,5.24342,1.14054,0.121862,0.211258,0.354588,3435
0.0105674,0.290199,4.22712,1.17442,0.215953,0.277821,0.454498,3436
0.0153029,0.252826,10.745,2.21567,0.124065,0.206172,0.735951,3437
0.0214556,0.179669,8.15944,3.37209,0.121143,0.409234,0.995826,3438
0.0548607,0.253158,12.4427,5.48049,0.131954,0.439637,2.23041,3439
0.0329444,0.200574,16.9799,4.15558,0.161533,0.242293,1.42722,3440
0.0183005,0.317875,5.63676,1.13269,0.142451,0.199323,0.66549,3441
0.10603,0.423613,11.2866,4.52822,0.15918,0.397084,3.22078,3442
0.0220796,0.171943,11.8518,2.97744,0.162291,0.24524,0.910004,3443
0.0547382,0.289884,12.9664,4.51661,0.107953,0.347682,2.25433,3444
0.0638477,0.440893,7.39297,2.37161,0.204339,0.320757,1.74055,3445
0.0261211,0.345623,7.02695,1.31139,0.157165,0.186603,0.815126,3446
0.0311599,0.666146,3.57241,1.22692,0.154057,0.341587,1.05273,3447
0.0599811,0.419185,8.99892,2.9552,0.155069,0.321758,1.81036,3448
0.0439084,0.299296,10.5602,2.43455,0.160611,0.225881,1.43971,3449
0.0478624,0.203413,12.3323,5.37695,0.136282,0.435936,1.96647,3450
0.0449232,0.223594,13.1322,5.2519,0.131335,0.39986,1.88967,3451
0.054505,0.416207,8.97326,3.9275,0.177799,0.43341,2.05011,3452
0.0653173,0.436795,7.7095,3.14032,0.13337,0.406375,2.18657,3453
0.0512799,0.284633,13.8515,3.86124,0.140531,0.275569,1.79131,3454
0.0250422,0.193884,10.5134,3.09493,0.138606,0.29112,1.07681,3455
0.0261094,0.280849,5.12297,1.41393,0.201573,0.275639,0.789038,3456
0.0484981,0.36336,6.05341,2.12622,0.15881,0.350588,1.44197,3457
0.0343208,0.412066,9.3383,1.66644,0.143137,0.176924,1.10337,3458
0,0,nan,-inf,0,-inf,0,3459
0,0,nan,-inf,0,-inf,0,3460
0.0096693,0.265765,4.00805,1.04292,0.136834,0.260663,0.397612,3461
0.483751,1.51207,6.9681,8.97388,0.568274,1.27526,13.8372,3462
0.0520322,0.245793,15.0847,5.89101,0.157383,0.386711,2.05592,3463
0.0284888,0.246914,7.19574,2.8163,0.16786,0.384264,1.16436,3464
0.0228727,0.237573,7.22232,2.5669,0.159602,0.353609,0.983147,3465
0.0120137,0.19392,7.54719,1.64541,0.129194,0.212399,0.539786,3466
0.0263427,0.210768,11.5227,2.57531,0.177824,0.221692,1.02142,3467
0,0,nan,-inf,0,-inf,0,3468
0,0,nan,-inf,0,-inf,0,3469
0,0,nan,-inf,0,-inf,0,3470
0,0,nan,-inf,0,-inf,0,3471
0,0,nan,-inf,0,-inf,0,3472
0,0,nan,-inf,0,-inf,0,3473
0,0,nan,-inf,0,-inf,0,3474
0,0,nan,-inf,0,-inf,0,3475
0,0,nan,-inf,0,-inf,0,3476
0.144748,0.456343,13.7915,7.62355,0.147198,0.551474,4.93844,3477
0.0525396,0.312964,13.9369,4.4063,0.138349,0.315571,2.11887,3478
0.0210357,0.440787,4.58674,1.123,0.122231,0.244376,0.79168,3479
0.0122587,0.246467,4.15933,1.06566,0.147719,0.256091,0.442982,3480
0.00934854,0.144964,14.0748,2.07741,0.117633,0.147323,0.505246,3481
0.0165743,0.287373,4.39372,1.12901,0.225904,0.253319,0.586986,3482
0.0608442,0.267821,20.2816,5.43389,0.134709,0.265302,2.37289,3483
0.0191111,0.280098,5.83703,1.48255,0.137665,0.253529,0.701368,3484
0.0157461,0.291969,5.24257,1.26296,0.149953,0.240879,0.566491,3485
0.0267393,0.153901,17.7738,4.72145,0.137376,0.260598,1.33358,3486
0.0141657,0.225853,6.23223,1.29835,0.150746,0.205343,0.521391,3487
0.00619348,0.188271,5.06337,0.879844,0.128672,0.173747,0.293689,3488
0.0182655,0.289381,5.58444,1.49204,0.149982,0.265822,0.680184,3489
0.00850291,0.183547,5.12744,1.13304,0.150746,0.216555,0.380962,3490
0.0482473,0.313322,7.21627,2.85488,0.159841,0.39114,1.64623,3491
0.0344024,0.188847,12.7298,4.65899,0.175266,0.362413,1.52511,3492
0.0451389,0.492011,5.66856,1.59759,0.209524,0.279555,1.30018,3493
0.017694,0.231032,8.07467,1.50353,0.149517,0.184699,0.635731,3494
0.0578292,0.500093,5.33775,2.3416,0.265154,0.436461,1.74926,3495
0.0558113,0.378756,10.0161,3.95794,0.175304,0.393152,2.0495,3496
0.0147314,0.319186,4.93043,1.33633,0.146002,0.27078,0.558863,3497
