"muscles_p1-final.Label-Analysis"
"Volume3d","Area3d","Length3d","index"
0.0172449,0.896898,2.60702,2736
0.0160552,0.814214,2.44049,2737
0.0225811,1.08486,3.27388,2738
0.00993756,0.598151,2.36319,2739
0.0093952,0.532944,2.14793,2740
0.0152913,0.768563,2.40177,2741
0.0194027,0.933536,2.51745,2742
0.0468244,1.97926,3.61605,2743
0.0380765,1.32456,2.18532,2744
0.0429578,1.40119,2.21037,2745
0.0253863,1.23483,3.36695,2746
0,0,-inf,2747
0.0128652,0.657579,2.38583,2748
0,0,-inf,2749
0.0170058,0.795139,2.54334,2750
0.0216305,0.837987,1.76366,2751
0,0,-inf,2752
0,0,-inf,2753
0,0,-inf,2754
0,0,-inf,2755
0.0300168,1.14376,2.58336,2756
0.0146147,0.589354,1.53597,2757
0.0117105,0.488074,1.29356,2758
0.0234326,1.0909,3.09488,2759
0.02033,1.00392,2.7305,2760
0.0299177,1.29488,3.15451,2761
0.0268967,1.18783,3.30246,2762
0.0195194,0.980497,2.91854,2763
0.0149005,0.666136,1.49432,2764
0.0131451,0.64993,1.76177,2765
0.0100134,0.527235,1.67884,2766
0.0398027,1.62956,2.43886,2767
0.0179739,0.840422,2.24071,2768
0.0246923,0.94667,1.7043,2769
0.013116,0.540061,1.34782,2770
0.0176648,0.707418,1.67599,2771
0.0899629,3.38133,6.62173,2772
0.0323087,1.24657,3.11624,2773
0.030046,1.29525,2.86071,2774
0.0282381,1.10035,2.73252,2775
0.0249897,1.03598,2.90808,2776
0.0152621,0.727817,2.48102,2777
0.196908,6.75087,13.6307,2778
0.703392,15.9633,12.1138,2779
0.0215139,0.692464,1.34661,2780
0.00984425,0.390025,1.05402,2781
0.00931938,0.388003,1.0384,2782
0.00863705,0.395328,1.23052,2783
0.00348748,0.211437,0.940304,2784
0.0114597,0.402594,1.01636,2785
0.00936604,0.443234,1.27423,2786
0.016516,0.658659,1.71038,2787
0,0,-inf,2788
0.00782641,0.3838,1.20162,2789
0.0085554,0.441362,1.38211,2790
0.00880617,0.404241,1.29491,2791
0.00791972,0.377221,1.23944,2792
0.00659005,0.363428,1.22867,2793
0.00442641,0.263253,1.11817,2794
0.00649674,0.336264,1.22335,2795
0.0167842,0.587521,1.30324,2796
0.0123286,0.489916,1.45917,2797
0.00810051,0.398047,1.35832,2798
0.00614099,0.289759,0.997929,2799
0.00404734,0.233117,0.965589,2800
0.00480549,0.253024,1.03897,2801
0.00390154,0.253839,1.17173,2802
0.00629262,0.339561,1.0824,2803
0.00745317,0.37345,1.35072,2804
0.00980343,0.44042,1.21475,2805
0.00610017,0.293017,0.987577,2806
0.00670669,0.337718,1.15934,2807
0.00568611,0.314551,1.16225,2808
0.0113955,0.502672,1.34118,2809
0.00478799,0.252158,0.985729,2810
0.0122937,0.500461,1.37817,2811
0.007459,0.349761,1.09153,2812
0.00719074,0.345734,1.12306,2813
0.00962847,0.446643,1.3105,2814
0.0066717,0.334377,1.0997,2815
0.00801304,0.380377,1.28015,2816
0.00720823,0.349829,1.13639,2817
0,0,-inf,2818
0.0118621,0.41008,1.03165,2819
0.0085729,0.367923,1.11274,2820
0.0106432,0.45135,1.35942,2821
0.00641509,0.346381,1.30395,2822
0.0093777,0.413766,1.24843,2823
0,0,-inf,2824
0,0,-inf,2825
0.0110281,0.389043,0.937889,2826
0,0,-inf,2827
0,0,-inf,2828
0.014224,0.474764,1.06214,2829
0.0101009,0.382933,0.993601,2830
0,0,-inf,2831
0,0,-inf,2832
0,0,-inf,2833
0.00320755,0.1604,0.594522,2834
0.00640343,0.272376,0.787869,2835
0.00163876,0.0899464,0.369643,2836
0.00444974,0.211713,0.707078,2837
0.00226278,0.126946,0.558631,2838
0.00577942,0.255371,0.7656,2839
0.010789,0.400397,0.942232,2840
0,0,-inf,2841
0,0,-inf,2842
0.00695163,0.31265,0.964637,2843
0,0,-inf,2844
0.00275266,0.162091,0.612533,2845
0.0050096,0.259562,0.852638,2846
0.00195369,0.103845,0.417443,2847
0.0028343,0.148356,0.560495,2848
0.00246106,0.141298,0.621256,2849
0.00358079,0.18491,0.686529,2850
0.00344665,0.185598,0.630431,2851
0,0,-inf,2852
0,0,-inf,2853
0.00306758,0.161786,0.629894,2854
0.00213448,0.128093,0.51049,2855
0,0,-inf,2856
0,0,-inf,2857
0,0,-inf,2858
0,0,-inf,2859
0.00156878,0.0988389,0.37293,2860
0,0,-inf,2861
0,0,-inf,2862
0,0,-inf,2863
0,0,-inf,2864
0,0,-inf,2865
0,0,-inf,2866
0,0,-inf,2867
0,0,-inf,2868
0,0,-inf,2869
0.00226278,0.128159,0.468162,2870
0.00136467,0.100724,0.518457,2871
0,0,-inf,2872
0.0032717,0.17063,0.648459,2873
0.00261852,0.152301,0.612019,2874
0.00421647,0.221377,0.732572,2875
0.00201201,0.124929,0.531645,2876
0.00392487,0.203693,0.673598,2877
0.0024319,0.150334,0.608675,2878
0,0,-inf,2879
0,0,-inf,2880
0.00798971,0.352752,1.01973,2881
0.00685249,0.299382,0.940484,2882
0.010235,0.409609,1.08951,2883
0.00735986,0.328924,1.01189,2884
0.00423979,0.208448,0.728681,2885
0.00298593,0.152047,0.533183,2886
0.00258937,0.148029,0.587495,2887
0.00264185,0.157044,0.628646,2888
0.00404151,0.21324,0.795278,2889
0.00258937,0.146057,0.590249,2890
0.00478799,0.234765,0.748685,2891
0.00691081,0.30964,0.95468,2892
0.00264185,0.148746,0.577061,2893
0.00422813,0.227107,0.857163,2894
0.00426312,0.223729,0.791838,2895
0.00395403,0.232004,0.96458,2896
0.00362744,0.233584,1.04555,2897
0.00330669,0.20532,0.926622,2898
0.00267101,0.167857,0.711068,2899
0.00324837,0.184484,0.651947,2900
0.00317839,0.166599,0.625112,2901
0.00738319,0.322465,0.931897,2902
0,0,-inf,2903
0.00346998,0.19617,0.73492,2904
0.00674168,0.287884,0.732572,2905
0.00258353,0.164885,0.755528,2906
0,0,-inf,2907
0,0,-inf,2908
0.0151455,0.617627,1.77113,2909
0,0,-inf,2910
0.0246981,0.994829,2.23681,2911
0.0139849,0.658505,1.8778,2912
0.030565,1.23785,2.95604,2913
0.0317372,1.2669,2.81692,2914
0.039377,1.39939,2.6563,2915
0,0,-inf,2916
0.0234501,0.872526,1.83639,2917
0.0241849,0.935102,2.22103,2918
0.0319472,1.12708,2.53734,2919
0.0264477,1.07575,2.80239,2920
0.0239808,0.878319,2.00273,2921
0.019811,0.751539,1.64538,2922
0.018837,0.710746,1.67377,2923
0.0186854,0.718154,1.83961,2924
0.0497228,1.60562,2.90423,2925
0.0181431,0.653899,1.62556,2926
0.0132384,0.54173,1.45797,2927
0.00933688,0.492079,1.75416,2928
0.0443108,1.41653,2.97049,2929
0.046177,1.47776,2.82889,2930
0.0153729,0.610418,1.55309,2931
0.0300168,1.10275,2.41136,2932
0.027894,1.1441,2.63431,2933
0.0153379,0.578873,1.45852,2934
0.018837,0.750219,1.68448,2935
0.0632878,2.40446,5.83414,2936
0.00649091,0.299717,0.898844,2937
0.00582607,0.256289,0.791758,2938
0.00640926,0.289962,0.909481,2939
0.0176065,0.698424,1.49197,2940
0.00955849,0.438461,1.34913,2941
0.0146497,0.6578,1.96517,2942
0.0227852,0.81727,1.57482,2943
0.0253688,0.947571,2.10037,2944
0.0236309,0.99054,2.54578,2945
0.0205516,0.83252,1.8986,2946
0.0258003,1.06099,2.32022,2947
0.0217822,0.926665,2.17466,2948
0.0255671,1.01439,2.41376,2949
0.0135009,0.579033,1.6092,2950
0.0271242,1.39333,5.18403,2951
0.0353472,1.49195,3.43783,2952
0.041459,1.70535,3.91663,2953
0.0342916,1.46913,3.53734,2954
0.0270309,1.12282,2.76018,2955
0.0744851,2.5501,4.82281,2956
0,0,-inf,2957
0,0,-inf,2958
0,0,-inf,2959
0.0691547,2.43237,4.87895,2960
0.0170467,0.826741,2.16838,2961
0.13372,4.01178,6.3608,2962
0.150352,5.07495,10.1437,2963
0.028034,1.10132,2.81452,2964
0.0176182,0.802065,2.66372,2965
0.0335451,1.35126,3.70926,2966
0.0602377,2.44679,5.87676,2967
0.0168192,0.754594,1.84581,2968
0.0282497,1.2103,3.40773,2969
0.00843876,0.39363,1.24389,2970
0.0318539,1.51476,4.88695,2971
0.011588,0.701655,2.82871,2972
0.0228202,1.15433,3.66404,2973
0.00609434,0.321546,1.09861,2974
0.0137633,0.58613,1.5488,2975
0.0105091,0.519689,1.77746,2976
0.0180381,0.731088,1.94316,2977
0.0246631,1.04486,2.69181,2978
0.0395986,1.84012,5.26176,2979
0.0136875,0.534816,1.32168,2980
0.0130051,0.553293,1.60041,2981
0.0128127,0.54655,1.51194,2982
0.0212281,0.767246,1.65621,2983
0.0216947,0.678399,1.3344,2984
0.00758731,0.363572,1.22194,2985
0,0,-inf,2986
0.00852624,0.418527,1.34562,2987
0.0264244,1.34766,5.0343,2988
0.022587,1.05538,3.12398,2989
0.0136641,0.55478,1.5052,2990
0.0173616,0.738821,1.66575,2991
0.0701345,1.80727,2.78512,2992
0.062728,1.72491,2.73221,2993
0,0,-inf,2994
0,0,-inf,2995
0,0,-inf,2996
0,0,-inf,2997
0,0,-inf,2998
0,0,-inf,2999
0,0,-inf,3000
0,0,-inf,3001
0,0,-inf,3002
0,0,-inf,3003
0,0,-inf,3004
0,0,-inf,3005
0,0,-inf,3006
0,0,-inf,3007
0,0,-inf,3008
0,0,-inf,3009
0,0,-inf,3010
0,0,-inf,3011
0,0,-inf,3012
0,0,-inf,3013
0,0,-inf,3014
0,0,-inf,3015
0,0,-inf,3016
0,0,-inf,3017
0,0,-inf,3018
0,0,-inf,3019
0,0,-inf,3020
0,0,-inf,3021
0,0,-inf,3022
0,0,-inf,3023
0,0,-inf,3024
0,0,-inf,3025
0,0,-inf,3026
0,0,-inf,3027
0,0,-inf,3028
0,0,-inf,3029
0,0,-inf,3030
0,0,-inf,3031
0,0,-inf,3032
0,0,-inf,3033
0,0,-inf,3034
0,0,-inf,3035
0,0,-inf,3036
0,0,-inf,3037
0,0,-inf,3038
0,0,-inf,3039
0,0,-inf,3040
0,0,-inf,3041
0,0,-inf,3042
0,0,-inf,3043
0,0,-inf,3044
0,0,-inf,3045
0,0,-inf,3046
0,0,-inf,3047
0,0,-inf,3048
0,0,-inf,3049
0,0,-inf,3050
0,0,-inf,3051
0,0,-inf,3052
0,0,-inf,3053
0,0,-inf,3054
0,0,-inf,3055
0,0,-inf,3056
0,0,-inf,3057
0,0,-inf,3058
0,0,-inf,3059
0,0,-inf,3060
0,0,-inf,3061
0,0,-inf,3062
0,0,-inf,3063
0,0,-inf,3064
0,0,-inf,3065
0,0,-inf,3066
0,0,-inf,3067
0,0,-inf,3068
0,0,-inf,3069
0,0,-inf,3070
0,0,-inf,3071
0,0,-inf,3072
0,0,-inf,3073
0,0,-inf,3074
0,0,-inf,3075
0,0,-inf,3076
0,0,-inf,3077
0,0,-inf,3078
0.218498,6.63902,8.31081,3079
0.0675976,2.60349,4.14934,3080
0.0606751,2.87532,7.93882,3081
0.0538635,2.05665,3.17456,3082
0.0349681,1.25225,2.64644,3083
0.0211581,0.844765,1.80069,3084
0.0277424,0.762354,1.38307,3085
0.0178048,0.63549,1.3594,3086
0.0112148,0.559621,1.6564,3087
0.0153787,0.647348,1.72917,3088
0.0128652,0.587544,1.74015,3089
0.0736045,2.83037,5.15834,3090
0,0,-inf,3091
0,0,-inf,3092
0.339644,7.23598,7.82501,3093
0.0885225,2.67181,5.3465,3094
0.0132151,0.63089,2.127,3095
0.0206041,0.933481,2.59343,3096
0.00565111,0.29492,1.05088,3097
0.0124278,0.605974,1.76308,3098
0.02373,1.03693,2.74205,3099
0.012871,0.602876,1.83347,3100
0.015058,0.737735,2.43849,3101
0,0,-inf,3102
0.0163118,0.810103,2.42561,3103
0.0212631,0.795445,1.91463,3104
0.0131568,0.528403,1.11407,3105
0.0224587,0.888966,2.31354,3106
0.0165976,0.693398,1.25556,3107
0.0153321,0.703636,2.04103,3108
0.0106957,0.49007,1.59464,3109
0.0160669,0.734797,2.39417,3110
0.0175832,0.806344,2.76137,3111
0.0195369,0.83957,2.45577,3112
0.021059,0.912973,2.59115,3113
0.0201317,0.957029,3.12829,3114
0.0184696,0.897469,3.0066,3115
0.0151571,0.660327,2.06986,3116
0,0,-inf,3117
0.0276782,0.91476,1.89956,3118
0.0343557,1.17981,2.95926,3119
0.0088295,0.413957,1.19104,3120
0.00984425,0.468193,1.42858,3121
0.0129293,0.514282,1.33796,3122
0.0110281,0.543256,1.79927,3123
0.00580858,0.287087,0.978598,3124
0.0160552,0.769888,2.49721,3125
0.015472,0.742774,2.45423,3126
0.0134717,0.616565,1.8378,3127
0.0313523,1.13207,2.28303,3128
0.0426895,1.40553,2.40191,3129
0.0304192,1.0698,2.3762,3130
0.0269726,1.07973,2.68946,3131
0.0174316,0.744746,2.05099,3132
0.00667753,0.369728,1.50285,3133
0,0,-inf,3134
0.00941269,0.512017,1.97571,3135
0.0180964,0.76343,2.08261,3136
0.0136933,0.674574,2.2509,3137
0.00913276,0.481981,1.85891,3138
0.00737736,0.438565,1.91675,3139
0.00724906,0.413274,1.56266,3140
0.00850291,0.455944,1.73761,3141
0.0108415,0.506751,1.71306,3142
0.00779725,0.45966,1.78551,3143
0.0159386,0.708674,2.08115,3144
0.0136,0.674946,2.27273,3145
0.00738902,0.373899,1.2805,3146
0.00974511,0.517857,1.91889,3147
0.00958765,0.505414,1.70624,3148
0.0104916,0.544568,1.89959,3149
0.00977427,0.528541,1.81885,3150
0.00875369,0.480321,1.72038,3151
0.00511458,0.291778,1.00911,3152
0.00339417,0.231926,1.09736,3153
0.00915026,0.441767,1.46839,3154
0.00576192,0.327,1.22847,3155
0.0119846,0.535814,1.68252,3156
0.00910943,0.412846,1.29321,3157
0.0144515,0.652392,1.85743,3158
0.007494,0.399099,1.2198,3159
0.00464803,0.238002,0.866666,3160
0.00417564,0.232583,0.93591,3161
0.00453722,0.248608,0.942161,3162
0.0110864,0.534182,1.7535,3163
0.0215664,0.99428,2.86336,3164
0.0289146,1.15598,2.85095,3165
0.0154137,0.624098,1.5478,3166
0.0085729,0.384835,1.1452,3167
0.0132034,0.57332,1.55483,3168
0.0265876,1.24483,2.83098,3169
0.0245348,1.03574,2.26798,3170
0.0145798,0.618982,1.75911,3171
0.009506,0.430295,1.3225,3172
0.0164168,0.791727,2.44548,3173
0.0066542,0.309106,0.792377,3174
0.0208082,0.820312,1.76479,3175
0.0182422,0.783425,2.33651,3176
0.0112672,0.520192,1.54111,3177
0.0122178,0.532784,1.43717,3178
0.00875369,0.398665,1.25585,3179
0.0135883,0.58353,1.6235,3180
0.0146614,0.667985,1.89446,3181
0.00853207,0.441744,1.47566,3182
0.0106082,0.443846,1.26249,3183
0.00770394,0.384063,1.32237,3184
0.0175015,0.773556,2.01132,3185
0.00898696,0.47764,1.65745,3186
0.0116871,0.554511,1.71685,3187
0.0105208,0.502884,1.6561,3188
0.0338134,1.36124,2.94452,3189
0.00519623,0.293073,1.14319,3190
0.0164868,0.764095,2.5003,3191
0.0119029,0.610096,2.25321,3192
0,0,-inf,3193
0,0,-inf,3194
0.0250597,1.02694,2.53837,3195
0.0117921,0.540101,1.68025,3196
0.0215839,0.8222,1.92638,3197
0.00673585,0.354497,1.31741,3198
0.0163643,0.644964,1.74406,3199
0.0140549,0.628132,1.6835,3200
0.0110631,0.555116,1.85135,3201
0.0107774,0.470979,1.39568,3202
0.0139208,0.632429,1.77191,3203
0.0100367,0.467492,1.45849,3204
0.00753482,0.419729,1.63988,3205
0.026646,1.13027,3.05906,3206
0.0145039,0.711686,2.35025,3207
0.0213681,0.920925,2.68027,3208
0.0328103,1.28612,3.02337,3209
0.012247,0.597005,1.95983,3210
0.0134484,0.615158,1.91022,3211
0.0218871,0.870396,2.43954,3212
0.035423,1.18153,2.37085,3213
0.00942436,0.479526,1.76514,3214
0.0103166,0.503928,1.64089,3215
0.00847959,0.420481,1.43779,3216
0.0409108,1.33211,2.76956,3217
0.0261444,1.01829,2.65091,3218
0.0121537,0.590338,1.77271,3219
0.0149005,0.71396,2.31748,3220
0.012422,0.624314,2.21873,3221
0.0097976,0.455527,1.49047,3222
0.0153496,0.602929,1.42863,3223
0.00825798,0.409015,1.3761,3224
0.00783225,0.388597,1.42264,3225
0.0109173,0.497494,1.49397,3226
0.0080072,0.405579,1.47035,3227
0.0116113,0.56464,1.63922,3228
0.00683499,0.373889,1.43464,3229
0.00909194,0.405659,1.23058,3230
0.00902195,0.449969,1.48616,3231
0.0121712,0.54027,1.604,3232
0.00700412,0.384376,1.54747,3233
0.0144981,0.736828,2.62528,3234
0.0191345,0.844055,2.50009,3235
0.0301684,1.27703,2.83714,3236
0.0206391,0.922659,2.8082,3237
0.028378,1.11639,2.82866,3238
0.0124628,0.545803,1.57395,3239
0.004753,0.24632,0.867032,3240
0.00811218,0.389055,1.27319,3241
0.0148539,0.599912,1.3257,3242
0.0159561,0.671411,1.78217,3243
0.0136,0.561283,1.76076,3244
0.0123403,0.557629,1.79423,3245
0,0,-inf,3246
0.0129585,0.552276,1.56016,3247
0.0102641,0.473722,1.42348,3248
0.00964597,0.444828,1.4372,3249
0.0254854,1.03093,2.85338,3250
0.00869537,0.357241,0.958262,3251
0.0181256,0.815914,2.26058,3252
0,0,-inf,3253
0.0167434,0.650931,1.72104,3254
0.0342974,1.11711,2.12304,3255
0.0481948,1.55983,3.07766,3256
0.0334518,1.14965,2.56656,3257
0.0255379,0.923196,1.97325,3258
0.0275674,0.944887,1.96255,3259
0.0302151,0.949475,1.75766,3260
0.00892864,0.313275,0.642811,3261
0.018907,0.697925,1.66583,3262
0.0334751,1.18522,2.23327,3263
0.017659,0.650949,1.56112,3264
0.0258703,0.895638,1.95905,3265
0.0393479,1.42145,3.42965,3266
0.0527437,1.46932,2.47374,3267
0.025258,0.802552,1.63977,3268
0.0103691,0.45416,1.37502,3269
0.0217588,0.794295,1.90363,3270
0.0257129,0.907541,1.9362,3271
0.0303142,0.943386,1.86484,3272
0.0197177,0.704745,1.65029,3273
0.0216247,0.795968,1.80443,3274
0.0124569,0.453787,1.11398,3275
0.0460079,1.31175,2.25688,3276
0.0354346,1.06009,2.12968,3277
0.0198285,0.739611,1.78339,3278
0.0468652,1.28634,2.15567,3279
0.0219046,0.821245,2.00772,3280
0.0196885,0.771962,2.12147,3281
0.0131393,0.49482,1.3354,3282
0.0302384,1.03107,2.12012,3283
0.0214322,0.744399,1.78503,3284
0.0394295,1.38664,3.072,3285
0.0794655,2.11087,3.65336,3286
0.0208724,0.928456,2.80662,3287
0.0295561,0.897945,1.7989,3288
0.0089578,0.428482,1.40985,3289
0,0,-inf,3290
0,0,-inf,3291
0,0,-inf,3292
0,0,-inf,3293
0.0346823,1.09909,2.30969,3294
0.0297427,1.23903,3.63187,3295
0.0267859,1.16581,3.41114,3296
0.0568086,1.68683,3.52236,3297
0.0146556,0.690791,2.40234,3298
0.0194202,0.778702,2.01791,3299
0.0082988,0.40815,1.45026,3300
0.00914442,0.413088,1.30787,3301
0.0464103,1.45668,2.97974,3302
0.0164868,0.670677,1.87032,3303
0.0262436,0.81666,1.70156,3304
0.0377616,1.28631,2.57871,3305
0.0372542,1.22498,2.56567,3306
0.0357321,1.39456,3.65823,3307
0.0209599,0.892604,2.42647,3308
0,0,-inf,3309
0,0,-inf,3310
0.0424854,1.34916,2.89092,3311
0.0361228,1.25164,2.99959,3312
0.0159094,0.620714,1.4117,3313
0.0238292,0.887862,1.93434,3314
0.0169009,0.660134,1.65104,3315
0.0162652,0.663653,1.75746,3316
0.0096343,0.452681,1.41782,3317
0.0234851,0.806754,1.71479,3318
0.0166851,0.66357,1.53922,3319
0.00814134,0.398429,1.20673,3320
0.0119437,0.520881,1.40616,3321
0.0148364,0.545213,1.23745,3322
0.0122003,0.4898,1.18663,3323
0.00985592,0.44556,1.2924,3324
0.0529828,1.75503,2.77648,3325
0.0158628,0.61487,1.35321,3326
0.0304542,1.10456,2.6171,3327
0.0341866,1.29895,3.11075,3328
0.0221437,0.752414,1.46941,3329
0.0233159,0.881383,2.01662,3330
0.0135533,0.540706,1.18848,3331
0.00838045,0.311041,0.778424,3332
0.0371201,1.2747,2.63403,3333
0.0255612,1.04837,2.62638,3334
0.0113081,0.523294,1.51861,3335
0.0430045,1.29885,2.53425,3336
0.0201784,0.640223,1.32833,3337
0.00814717,0.437081,1.68221,3338
0.00708576,0.370942,1.27777,3339
0.00709743,0.341041,1.24597,3340
0.0880967,2.2024,1.74066,3341
0.0224237,0.717483,1.15847,3342
0.0326995,1.01069,1.20536,3343
0.047046,1.54901,2.3774,3344
0.433013,10.7906,9.59751,3345
0.031988,0.949107,1.24715,3346
0.0187846,0.657851,1.03908,3347
0.0282206,0.986161,1.88816,3348
0.0288971,1.10242,2.15739,3349
0.0218871,0.71936,1.19458,3350
0.0284947,0.814479,1.37233,3351
0.0189129,0.661785,1.44402,3352
0.0305592,0.991315,1.87352,3353
0.0847667,3.00006,5.66976,3354
0.0834954,2.67699,3.5735,3355
0.0766312,2.31892,3.07003,3356
0.0553798,1.98235,4.5986,3357
0.0324779,1.00871,1.74656,3358
0.0269259,1.03475,2.2645,3359
0,0,-inf,3360
0.00562779,0.253555,0.742661,3361
0.019531,0.610207,1.26102,3362
0,0,-inf,3363
0.0298185,0.858418,1.64082,3364
0.181792,4.03954,4.92981,3365
0.0264477,1.0535,2.38517,3366
0.0132559,0.565373,1.49153,3367
0.0525746,1.50311,2.80201,3368
0.0409983,1.28062,2.5153,3369
0.0441183,1.45303,2.76757,3370
0.0313232,1.18264,2.71652,3371
0.0360353,1.17471,2.44306,3372
0.032128,1.01859,1.98531,3373
0.0169767,0.685763,1.82857,3374
0.0446549,1.54776,3.22019,3375
0.0310141,1.32939,3.61862,3376
0.0270834,0.915771,1.9373,3377
0.0404384,1.47803,2.90016,3378
0,0,-inf,3379
0,0,-inf,3380
0,0,-inf,3381
0,0,-inf,3382
0,0,-inf,3383
0,0,-inf,3384
0,0,-inf,3385
0.0184346,0.739456,2.02872,3386
0.0138099,0.471465,1.01399,3387
0.0283722,1.19432,3.61258,3388
0,0,-inf,3389
0,0,-inf,3390
0,0,-inf,3391
0,0,-inf,3392
0,0,-inf,3393
0,0,-inf,3394
0,0,-inf,3395
0,0,-inf,3396
0,0,-inf,3397
0,0,-inf,3398
0,0,-inf,3399
0,0,-inf,3400
0.0213331,1.04845,3.20255,3401
0.0192569,0.894661,2.70522,3402
0.0282906,1.22393,3.3488,3403
0.0148422,0.682951,2.34345,3404
0.0170641,0.735916,2.24945,3405
0.0176182,0.909159,3.16484,3406
0.00847959,0.466526,1.60611,3407
0.0208374,0.888668,2.44215,3408
0.0168484,0.704371,2.0216,3409
0.00928439,0.540083,2.2541,3410
0.0192803,0.893365,2.79112,3411
0.019636,0.900517,2.67961,3412
0.0164401,0.791909,2.36779,3413
0.0221671,0.874764,2.36369,3414
0.0135125,0.660807,2.29821,3415
0.0102583,0.515534,1.75491,3416
0.00896364,0.418856,1.4042,3417
0.00927273,0.418583,1.37208,3418
0.0389746,1.32687,2.61456,3419
0.0291129,1.16368,2.82411,3420
0.0179623,0.598921,1.27848,3421
0.118936,3.36363,5.02217,3422
0.0573218,1.86586,3.69905,3423
0.0176123,0.733201,1.8902,3424
0.0177581,0.748401,1.79841,3425
0.0215605,0.744051,1.67429,3426
0.00979177,0.474567,1.56982,3427
0.0929605,2.49162,4.26027,3428
0.0816875,2.02135,2.8608,3429
0.0296902,1.20992,2.96099,3430
0.011623,0.479928,1.33703,3431
0.00710326,0.338859,1.12343,3432
0.00699245,0.358625,1.18026,3433
0.00877701,0.422395,1.34933,3434
0.00721406,0.354588,1.14054,3435
0.0105674,0.454498,1.17442,3436
0.0153029,0.735951,2.21567,3437
0.0214556,0.995826,3.37209,3438
0.0548607,2.23041,5.48049,3439
0.0329444,1.42722,4.15558,3440
0.0183005,0.66549,1.13269,3441
0.10603,3.22078,4.52822,3442
0.0220796,0.910004,2.97744,3443
0.0547382,2.25433,4.51661,3444
0.0638477,1.74055,2.37161,3445
0.0261211,0.815126,1.31139,3446
0.0311599,1.05273,1.22692,3447
0.0599811,1.81036,2.9552,3448
0.0439084,1.43971,2.43455,3449
0.0478624,1.96647,5.37695,3450
0.0449232,1.88967,5.2519,3451
0.054505,2.05011,3.9275,3452
0.0653173,2.18657,3.14032,3453
0.0512799,1.79131,3.86124,3454
0.0250422,1.07681,3.09493,3455
0.0261094,0.789038,1.41393,3456
0.0484981,1.44197,2.12622,3457
0.0343208,1.10337,1.66644,3458
0,0,-inf,3459
0,0,-inf,3460
0.0096693,0.397612,1.04292,3461
0.483751,13.8372,8.97388,3462
0.0520322,2.05592,5.89101,3463
0.0284888,1.16436,2.8163,3464
0.0228727,0.983147,2.5669,3465
0.0120137,0.539786,1.64541,3466
0.0263427,1.02142,2.57531,3467
0,0,-inf,3468
0,0,-inf,3469
0,0,-inf,3470
0,0,-inf,3471
0,0,-inf,3472
0,0,-inf,3473
0,0,-inf,3474
0,0,-inf,3475
0,0,-inf,3476
0.144748,4.93844,7.62355,3477
0.0525396,2.11887,4.4063,3478
0.0210357,0.79168,1.123,3479
0.0122587,0.442982,1.06566,3480
0.00934854,0.505246,2.07741,3481
0.0165743,0.586986,1.12901,3482
0.0608442,2.37289,5.43389,3483
0.0191111,0.701368,1.48255,3484
0.0157461,0.566491,1.26296,3485
0.0267393,1.33358,4.72145,3486
0.0141657,0.521391,1.29835,3487
0.00619348,0.293689,0.879844,3488
0.0182655,0.680184,1.49204,3489
0.00850291,0.380962,1.13304,3490
0.0482473,1.64623,2.85488,3491
0.0344024,1.52511,4.65899,3492
0.0451389,1.30018,1.59759,3493
0.017694,0.635731,1.50353,3494
0.0578292,1.74926,2.3416,3495
0.0558113,2.0495,3.95794,3496
0.0147314,0.558863,1.33633,3497
0.011693,0.582009,2.00063,3498
0.0435935,1.30568,2.07306,3499
0.0762988,1.95243,1.80274,3500
0.0189362,0.835048,2.161,3501
0.0253046,1.02098,2.57239,3502
0.0867612,3.26606,6.45063,3503
0.0532394,2.1164,5.84475,3504
0.0110923,0.537642,1.84129,3505
0.113903,4.59179,9.02848,3506
0.0294453,0.989793,1.36346,3507
0.0330027,1.24256,1.47853,3508
0.0251238,1.04422,2.6015,3509
0.0208199,0.796549,1.49375,3510
0.038129,1.25056,1.29312,3511
0.0493437,1.62407,2.79667,3512
0.014154,0.578958,1.05135,3513
0.0584648,2.13253,4.12817,3514
0.402401,12.1485,12.6345,3515
0.0540034,1.43008,1.24029,3516
0.0201434,0.843149,2.16871,3517
0.0344141,1.34285,3.39239,3518
0.0102175,0.482716,1.50653,3519
0.0154837,0.726223,2.27018,3520
0.017869,0.716929,1.64823,3521
0.0236425,0.922767,2.09691,3522
0.0144923,0.519337,1.09616,3523
0.459332,10.68,9.32902,3524
0.0832971,2.928,3.90403,3525
0,0,-inf,3526
0,0,-inf,3527
0,0,-inf,3528
0.0276899,1.10975,2.85139,3529
0.0171458,0.794363,2.02084,3530
0,0,-inf,3531
0,0,-inf,3532
0,0,-inf,3533
0,0,-inf,3534
0,0,-inf,3535
0,0,-inf,3536
0.00296844,0.190916,0.842119,3537
0,0,-inf,3538
0,0,-inf,3539
0.00454888,0.270919,1.13168,3540
0.00245523,0.174018,0.993719,3541
0.00253105,0.189951,1.10858,3542
0.00134134,0.110243,0.700107,3543
0.00152213,0.11037,0.658175,3544
0.00158045,0.108899,0.573595,3545
0.00107307,0.090078,0.610796,3546
0.000985592,0.072486,0.420021,3547
0.00181372,0.127011,0.687913,3548
0.00143465,0.110984,0.665165,3549
0.000927273,0.07921,0.574136,3550
0.00118388,0.0919574,0.603436,3551
0.00135883,0.0922713,0.492354,3552
