"muscles_p1-final.Label-Analysis---orientation"
"BaryCenterX","BaryCenterY","BaryCenterZ","Length3d","Length3dInputX","Length3dInputY","Length3dInputZ","Length3dOutputX","Length3dOutputY","Length3dOutputZ","LengthOrientPhi","LengthOrientTheta","Volume3d","index"
31.3063,24.6107,39.4186,1.64089,31.4818,24.2458,38.7718,31.1578,25.0738,40.1577,27.6049,91.7724,0.0103166,3215
31.1593,24.6707,39.4731,1.43779,31.3738,24.4798,38.9157,31.0318,25.1098,40.1757,27.6049,91.7724,0.00847959,3216
30.4018,24.7978,38.8266,2.76956,30.5458,24.2458,37.4758,30.5638,25.5238,39.9057,27.6049,91.7724,0.0409108,3217
30.2384,24.7207,38.9319,2.65091,30.4378,24.1738,37.7638,30.3118,25.3978,40.0857,27.6049,91.7724,0.0261444,3218
29.8266,24.8473,39.5154,1.77271,29.8978,24.4438,38.8437,30.1138,25.4698,40.2837,27.6049,91.7724,0.0121537,3219
31.3321,23.1403,40.2769,2.31748,31.6078,22.6978,39.2937,31.1218,23.7418,41.3277,27.6049,91.7724,0.0149005,3220
33.7898,23.1512,39.7071,2.21873,34.0198,22.4818,38.8977,33.7858,23.9938,40.5177,52.462,92.4823,0.012422,3221
33.6641,24.113,38.9477,1.49047,33.6598,23.7058,38.3578,33.7138,24.4618,39.6177,27.6049,91.7724,0.0097976,3222
32.4123,24.1466,39.1277,1.42863,32.6518,23.9938,38.6278,32.2378,24.7138,39.7977,34.0544,142.221,0.0153496,3223
32.111,23.6756,40.1877,1.3761,32.2378,23.2558,39.7437,32.0758,24.1918,40.7337,52.462,92.4823,0.00825798,3224
31.5453,23.1123,40.9058,1.42264,31.6438,22.7158,40.4097,31.4998,23.6698,41.4537,52.462,92.4823,0.00783225,3225
30.5762,22.8395,41.0586,1.49397,30.7978,22.4818,40.4997,30.3478,23.3458,41.6697,34.0544,142.221,0.0109173,3226
30.3646,22.6509,41.1601,1.47035,30.6178,22.2478,40.6797,30.0418,23.1658,41.6697,58.6268,124.909,0.0080072,3227
31.4805,22.8824,41.2821,1.63922,31.7158,22.2658,40.6797,31.3018,23.4538,41.7597,52.462,92.4823,0.0116113,3228
30.9386,22.8158,41.2144,1.43464,31.1038,22.3918,40.6797,30.8338,23.3278,41.7597,52.462,92.4823,0.00683499,3229
31.2321,23.0215,41.2981,1.23058,31.3198,22.6618,40.7697,31.0678,23.3638,41.7597,27.6049,91.7724,0.00909194,3230
32.0211,22.7888,41.2496,1.48616,32.2378,22.3558,40.6977,31.7518,23.3458,41.7057,58.6268,124.909,0.00902195,3231
31.7327,22.877,41.1568,1.604,32.0938,22.3378,40.6077,31.5538,23.4718,41.5977,58.6268,124.909,0.0121712,3232
32.536,22.5497,41.4167,1.54747,32.5618,22.0858,40.9137,32.6158,23.2198,41.9397,52.462,92.4823,0.00700412,3233
32.6768,21.8116,41.6298,2.62528,33.1738,20.9339,40.7337,32.4718,22.8418,42.4797,52.462,92.4823,0.0144981,3234
32.8895,21.7896,41.4675,2.50009,33.3358,21.0419,40.5537,32.6698,22.7518,42.3537,52.462,92.4823,0.0191345,3235
32.7854,21.842,41.1484,2.83714,33.4618,21.5098,40.1217,32.5798,23.3098,42.2637,58.6268,124.909,0.0301684,3236
31.8669,21.9102,40.9671,2.8082,31.9678,21.1319,39.9597,31.7518,23.1118,41.9397,52.462,92.4823,0.0206391,3237
32.4556,21.8032,41.9972,2.82866,32.9398,20.8439,40.9317,32.2558,22.7878,42.9657,52.462,92.4823,0.028378,3238
31.0505,22.2446,41.9179,1.57395,31.2478,21.6898,41.3637,30.9778,22.7878,42.4617,52.462,92.4823,0.0124628,3239
30.1649,22.7512,41.6316,0.867032,30.3118,22.5178,41.3637,29.9878,23.0578,41.9397,58.6268,124.909,0.004753,3240
30.2203,22.6049,41.4754,1.27319,30.5638,22.4098,41.0937,29.9158,23.1298,41.9037,58.6268,124.909,0.00811218,3241
30.2804,22.4142,41.5164,1.3257,30.5818,22.3018,41.0037,29.9518,22.8778,41.9937,34.0544,142.221,0.0148539,3242
30.591,22.0489,41.5347,1.78217,30.8338,21.8338,40.7697,30.2578,22.6798,42.2277,34.0544,142.221,0.0159561,3243
31.5463,22.1665,41.8031,1.76076,31.6618,21.5998,41.3277,31.4458,22.9498,42.4077,52.462,92.4823,0.0136,3244
31.3762,22.2005,41.9522,1.79423,31.6258,21.4918,41.4177,31.2658,22.8778,42.4977,52.462,92.4823,0.0123403,3245
0,0,0,-inf,0,0,0,0,0,0,5.72958,180,0,3246
30.8191,22.21,41.6029,1.56016,30.9238,21.7618,41.0577,30.6718,22.7878,42.2277,52.462,92.4823,0.0129585,3247
30.6674,22.2129,41.8289,1.42348,30.8698,21.7618,41.2377,30.5098,22.6798,42.3177,52.462,92.4823,0.0102641,3248
31.6714,22.6057,41.7808,1.4372,31.8058,22.0678,41.3277,31.5898,23.1478,42.2277,52.462,92.4823,0.00964597,3249
31.7292,21.6899,40.9222,2.85338,31.8598,20.8079,39.7977,31.4458,22.6978,41.9577,52.462,92.4823,0.0254854,3250
29.0351,23.1655,41.0958,0.958262,28.9978,23.0038,40.7157,29.1058,23.5078,41.5077,27.6049,91.7724,0.00869537,3251
27.7451,22.8625,40.908,2.26058,27.5218,22.3738,39.9057,28.1158,23.6338,41.7057,47.4118,55.3851,0.0181256,3252
0,0,0,-inf,0,0,0,0,0,0,5.72958,180,0,3253
27.4823,22.5757,41.7847,1.72104,27.1978,22.2658,41.1477,27.8818,23.0758,42.4977,47.4118,55.3851,0.0167434,3254
27.1303,22.7226,41.0894,2.12304,26.8739,22.2478,40.3377,27.7018,23.2198,42.0477,47.4118,55.3851,0.0342974,3255
28.6441,22.805,39.7091,3.07766,28.5478,22.2658,38.5198,28.9978,23.7058,41.2197,27.6049,91.7724,0.0481948,3256
27.0872,23.1673,40.6663,2.56656,26.9998,22.4638,39.5997,27.3958,23.8318,41.7597,27.6049,91.7724,0.0334518,3257
28.0315,22.2194,41.3822,1.97325,27.9898,21.6718,40.5897,28.3858,22.8958,42.1197,47.4118,55.3851,0.0255379,3258
28.1657,22.3052,40.9855,1.96255,28.0618,21.9058,40.3197,28.6378,22.9678,41.8677,47.4118,55.3851,0.0275674,3259
28.3132,22.0632,39.6606,1.75766,28.1158,21.7078,38.9157,28.5478,22.5358,40.4457,27.6049,91.7724,0.0302151,3260
29.4479,22.2062,42.0135,0.642811,29.5018,22.1578,41.7417,29.2678,22.4278,42.2457,34.0544,142.221,0.00892864,3261
28.3822,21.9582,41.3856,1.66583,28.2058,21.7258,40.6797,28.7458,22.4098,42.1197,22.6546,29.5546,0.018907,3262
28.5118,22.1324,41.2509,2.23327,28.5298,21.7618,40.2297,28.8358,22.7518,42.2097,27.6049,91.7724,0.0334751,3263
27.8226,22.4369,41.7378,1.56112,27.6478,22.1218,41.0757,28.0798,22.8418,42.4257,47.4118,55.3851,0.017659,3264
27.6572,21.9574,42.309,1.95905,27.4138,21.3838,41.5977,28.0258,22.5358,43.0377,47.4118,55.3851,0.0258703,3265
27.4296,21.7214,41.6357,3.42965,27.0538,20.5199,40.2837,27.8638,22.7158,42.8397,47.4118,55.3851,0.0393479,3266
27.2647,21.9291,42.4548,2.47374,26.9279,21.3299,41.2197,27.6298,22.6258,43.2357,47.4118,55.3851,0.0527437,3267
27.1805,22.0607,42.9133,1.63977,26.9099,21.7438,42.1737,27.5038,22.4818,43.5237,47.4118,55.3851,0.025258,3268
27.155,22.1476,42.7684,1.37502,26.9819,21.7798,42.1917,27.4318,22.4818,43.2717,47.4118,55.3851,0.0103691,3269
27.5798,21.7248,42.5281,1.90363,27.3778,21.1679,41.8497,27.9538,22.3738,43.1817,47.4118,55.3851,0.0217588,3270
27.4596,21.5353,42.3787,1.9362,27.3418,21.0959,41.6517,27.7918,22.3018,43.1097,47.4118,55.3851,0.0257129,3271
27.7466,21.9804,42.0498,1.86484,27.6118,21.4558,41.3637,28.0798,22.5718,42.7857,47.4118,55.3851,0.0303142,3272
27.5356,22.5331,41.5498,1.65029,27.3958,22.1938,41.0037,27.8998,23.1118,42.2637,47.4118,55.3851,0.0197177,3273
28.3033,22.0428,41.8448,1.80443,28.0258,21.7078,41.0037,28.6018,22.4458,42.5697,22.6546,29.5546,0.0216247,3274
27.7971,21.7405,42.7866,1.11398,27.7018,21.4198,42.4077,28.0258,22.1398,43.1637,47.4118,55.3851,0.0124569,3275
28.0447,21.8808,41.9638,2.25688,27.9718,21.3299,41.0217,28.5478,22.5358,42.8757,47.4118,55.3851,0.0460079,3276
27.4712,22.0007,42.2765,2.12968,27.0538,21.4918,41.4357,27.8638,22.6078,43.0377,47.4118,55.3851,0.0354346,3277
27.6963,21.524,42.1721,1.78339,27.6478,21.0599,41.5797,28.1158,22.1218,42.9297,47.4118,55.3851,0.0198285,3278
27.2499,21.5038,42.857,2.15567,27.0358,20.8979,42.1197,27.5398,22.2478,43.7397,47.4118,55.3851,0.0468652,3279
27.8091,21.3076,42.4951,2.00772,27.6478,20.9339,41.7597,28.3318,21.9958,43.3077,47.4118,55.3851,0.0219046,3280
27.2293,21.3791,43.5366,2.12147,26.7479,20.8439,42.6777,27.6838,21.9598,44.1897,47.4118,55.3851,0.0196885,3281
26.7537,22.3115,43.0913,1.3354,26.4239,21.9418,42.7317,27.1438,22.7338,43.5057,47.4118,55.3851,0.0131393,3282
27.1042,21.6531,42.7788,2.12012,27.0358,21.2759,41.7417,27.3958,22.2298,43.6137,27.6049,91.7724,0.0302384,3283
26.7769,22.4341,42.4639,1.78503,26.4419,21.9958,41.7957,27.2158,22.9498,43.0557,47.4118,55.3851,0.0214322,3284
25.7981,21.5819,43.3707,3.072,25.3619,21.0059,42.2997,26.7659,22.6438,44.4597,47.4118,55.3851,0.0394295,3285
25.7362,21.4895,43.892,3.65336,25.1999,20.5199,42.7137,26.7839,22.7518,45.0897,47.4118,55.3851,0.0794655,3286
27.1979,21.1667,43.073,2.80662,26.7119,20.5559,41.9757,27.6838,22.0138,44.1717,47.4118,55.3851,0.0208724,3287
28.2154,22.116,41.3867,1.7989,28.0978,21.6718,40.6617,28.6198,22.6618,42.0657,47.4118,55.3851,0.0295561,3288
27.5033,22.4492,41.9998,1.40985,27.3418,22.1398,41.5257,27.7738,22.9318,42.5877,47.4118,55.3851,0.0089578,3289
0,0,0,-inf,0,0,0,0,0,0,5.72958,180,0,3290
0,0,0,-inf,0,0,0,0,0,0,5.72958,180,0,3291
0,0,0,-inf,0,0,0,0,0,0,5.72958,180,0,3292
0,0,0,-inf,0,0,0,0,0,0,5.72958,180,0,3293
25.1148,21.8889,44.1995,2.30969,24.7319,21.3299,43.6317,25.6499,22.9498,44.9817,47.4118,55.3851,0.0346823,3294
25.0045,21.7771,45.4072,3.63187,24.1559,20.6819,44.4417,26.1359,23.1478,46.3317,47.4118,55.3851,0.0297427,3295
24.9259,21.737,45.5044,3.41114,23.9579,20.6099,44.5317,25.8839,22.9498,46.2417,47.4118,55.3851,0.0267859,3296
24.1304,22.2477,46.1896,3.52236,23.2559,21.5458,45.4317,25.6139,23.5978,47.2317,74.504,40.833,0.0568086,3297
25.8972,19.8576,47.3191,2.40234,25.3799,18.9179,46.6917,26.5499,20.7179,47.8617,47.4118,55.3851,0.0146556,3298
26.03,21.1452,45.4177,2.01791,25.6859,20.4839,44.8917,26.6039,21.9238,45.9717,47.4118,55.3851,0.0194202,3299
26.1027,21.6012,45.6146,1.45026,25.6499,21.1859,45.2517,26.6039,22.0318,45.9717,74.504,40.833,0.0082988,3300
26.0318,21.5319,45.9125,1.30787,25.5419,21.1679,45.6117,26.4599,21.9058,46.1517,74.504,40.833,0.00914442,3301
25.5506,23.1061,41.3437,2.97974,25.1279,22.4458,40.3017,26.2439,24.0298,42.5517,47.4118,55.3851,0.0464103,3302
26.4377,22.1369,41.5777,1.87032,26.3159,21.5638,40.8417,26.7479,22.7338,42.2457,47.4118,55.3851,0.0164868,3303
26.5336,22.3338,41.3099,1.70156,26.4959,21.8158,40.7157,26.8739,22.9858,41.9037,47.4118,55.3851,0.0262436,3304
26.4115,22.8713,41.1932,2.57871,26.0999,22.3558,40.1037,26.9279,23.4898,42.3357,22.6546,29.5546,0.0377616,3305
27.1171,22.6773,41.5514,2.56567,26.7839,21.8698,40.4097,27.7378,23.1838,42.3897,47.4118,55.3851,0.0372542,3306
25.039,22.5611,43.5998,3.65823,23.9579,21.6718,42.3897,26.1899,23.7058,44.5497,47.4118,55.3851,0.0357321,3307
25.5892,22.5145,44.1457,2.42647,25.0739,21.6358,43.4697,26.4059,23.3638,44.6397,47.4118,55.3851,0.0209599,3308
0,0,0,-inf,0,0,0,0,0,0,5.72958,180,0,3309
0,0,0,-inf,0,0,0,0,0,0,5.72958,180,0,3310
25.3041,22.8373,44.3598,2.89092,24.4619,22.0678,43.2357,26.1719,23.5978,45.0357,47.4118,55.3851,0.0424854,3311
25.0708,21.725,44.9064,2.99959,24.4079,20.7899,44.1357,25.9019,22.9498,45.6657,47.4118,55.3851,0.0361228,3312
29.2216,21.5242,42.3717,1.4117,29.2318,21.2219,41.8137,29.0158,21.8338,43.0557,27.6049,91.7724,0.0159094,3313
29.257,21.6203,41.951,1.93434,29.3398,21.7438,41.0217,29.1778,22.0318,42.9297,5.72958,180,0.0238292,3314
29.3727,21.8837,42.0481,1.65104,29.2678,21.7798,41.1837,29.3758,22.2298,42.7857,27.6049,91.7724,0.0169009,3315
29.3936,21.6369,42.4487,1.75746,29.4118,21.5818,41.4177,29.3038,22.0138,43.1457,27.6049,91.7724,0.0162652,3316
29.7305,22.328,41.5965,1.41782,29.5738,21.9958,40.9857,29.6638,22.7338,42.1737,27.6049,91.7724,0.0096343,3317
30.2344,21.7035,42.3868,1.71479,30.3838,21.4198,41.6157,29.9878,22.3018,43.0557,27.6049,91.7724,0.0234851,3318
30.4868,21.7218,42.4207,1.53922,30.5998,21.3838,41.8497,30.3118,22.3378,43.0557,27.6049,91.7724,0.0166851,3319
29.9854,21.8448,42.3857,1.20673,30.2578,21.5998,41.9397,29.8258,22.3018,42.8397,34.0544,142.221,0.00814134,3320
29.9451,21.7483,42.4201,1.40616,30.2038,21.4918,41.9397,29.6818,22.3558,42.9297,58.6268,124.909,0.0119437,3321
29.3784,22.0207,41.9958,1.23745,29.3038,21.8698,41.3097,29.2318,22.2478,42.4797,27.6049,91.7724,0.0148364,3322
29.0587,22.4135,41.4221,1.18663,29.0698,22.0138,40.9497,29.1778,22.7698,41.8677,27.6049,91.7724,0.0122003,3323
29.1829,21.6865,41.3482,1.2924,29.2318,21.4738,40.7157,29.1958,21.8338,41.9577,27.6049,91.7724,0.00985592,3324
28.3751,22.7247,39.3515,2.77648,28.3138,22.3198,38.2678,28.7098,23.4178,40.8057,27.6049,91.7724,0.0529828,3325
27.4098,23.2007,40.7668,1.35321,27.3058,22.8418,40.1937,27.7558,23.5078,41.2737,47.4118,55.3851,0.0158628,3326
29.0554,24.8417,39.3795,2.6171,28.9078,24.1558,38.2318,29.2678,25.6318,40.3917,27.6049,91.7724,0.0304542,3327
30.1301,25.5727,38.1611,3.11075,29.9518,24.8578,36.7018,30.4198,26.3698,39.4017,27.6049,91.7724,0.0341866,3328
31.0272,26.2172,37.4635,1.46941,30.9958,25.9738,36.7018,31.1038,26.5138,38.0518,27.6049,91.7724,0.0221437,3329
29.7576,24.6822,38.9655,2.01662,29.8258,24.2098,38.2318,29.9698,25.4158,39.8517,27.6049,91.7724,0.0233159,3330
29.64,24.2604,38.6784,1.18848,29.8258,24.1018,38.2318,29.5198,24.6958,39.2217,34.0544,142.221,0.0135533,3331
30.5962,25.4142,39.2906,0.778424,30.4738,25.1818,39.0057,30.6718,25.5958,39.6177,47.4118,55.3851,0.00838045,3332
31.342,26.4104,37.7369,2.63403,31.4458,26.0098,36.4138,31.2838,27.1618,38.7538,27.6049,91.7724,0.0371201,3333
30.5156,25.0687,38.2943,2.62638,30.7078,24.4438,37.4218,30.4198,25.9198,39.5817,27.6049,91.7724,0.0255612,3334
30.3345,22.182,41.508,1.51861,30.5458,22.0138,40.8957,30.0238,22.7698,42.1017,34.0544,142.221,0.0113081,3335
28.9707,22.3663,40.5179,2.53425,28.8718,21.7798,39.4737,29.1958,23.0758,41.6337,27.6049,91.7724,0.0430045,3336
29.5122,21.9235,41.8411,1.32833,29.3758,21.7618,41.2377,29.4118,22.3738,42.3897,27.6049,91.7724,0.0201784,3337
31.2241,23.4734,40.4856,1.68221,31.3918,22.9858,39.8877,31.1938,23.9758,41.2377,27.6049,91.7724,0.00814717,3338
30.9328,23.9318,39.9596,1.27777,31.1218,23.6878,39.4377,30.8158,24.3178,40.5177,27.6049,91.7724,0.00708576,3339
30.9556,23.8407,40.3444,1.24597,31.0678,23.4718,39.7977,30.9058,24.2098,40.7877,27.6049,91.7724,0.00709743,3340
27.791,22.6793,38.7723,1.74066,27.7378,22.5178,37.9078,27.9718,22.8238,39.6177,22.6546,29.5546,0.0880967,3341
27.9296,22.16,39.0651,1.15847,27.8998,21.9238,38.6278,28.0258,22.4818,39.6177,27.6049,91.7724,0.0224237,3342
26.6144,22.7333,38.8825,1.20536,26.6219,22.7518,38.1958,26.5859,22.7158,39.3837,5.72958,180,0.0326995,3343
26.9776,21.3518,40.7606,2.3774,27.0898,21.1139,39.5637,27.0538,21.8878,41.8137,27.6049,91.7724,0.047046,3344
29.263,24.0094,37.5355,9.59751,32.1478,27.1258,36.4678,25.7939,20.9519,40.5177,54.7563,-138.212,0.433013,3345
25.6262,21.694,39.8945,1.24715,25.3799,21.5638,39.3477,25.9739,21.9598,40.3737,22.6546,29.5546,0.031988,3346
25.3527,21.3188,41.0581,1.03908,25.3079,21.2759,40.5357,25.5419,21.4738,41.5077,22.6546,29.5546,0.0187846,3347
25.7354,21.6961,41.118,1.88816,25.4159,21.4018,40.2837,26.0639,22.1038,41.9217,22.6546,29.5546,0.0282206,3348
25.69,21.696,40.557,2.15739,25.2539,21.3299,39.6717,26.0099,22.1218,41.5437,22.6546,29.5546,0.0288971,3349
24.806,21.5502,41.6471,1.19458,24.6599,21.3838,41.0037,24.7319,21.4558,42.1917,5.72958,180,0.0218871,3350
24.1803,20.8503,43.7282,1.37233,23.6519,20.4659,43.2717,24.4619,21.0959,44.1897,47.4118,55.3851,0.0284947,3351
23.9043,20.6675,43.7903,1.44402,23.5619,20.3939,43.3437,24.3899,21.1499,44.2437,47.4118,55.3851,0.0189129,3352
24.3604,21.1169,43.0154,1.87352,24.7319,21.4198,42.3177,23.9759,20.8799,43.9557,31.1165,-166.64,0.0305592,3353
23.9953,20.2882,42.7582,5.66976,25.1279,21.5638,39.8877,23.2379,19.7099,45.0177,33.0205,-113.838,0.0847667,3354
24.0577,20.614,42.3676,3.5735,24.7319,21.1319,40.8597,23.0039,19.9979,43.8297,31.1165,-166.64,0.0834954,3355
24.468,20.2278,42.8977,3.07003,24.7319,20.3219,41.6157,23.9579,19.8719,44.6037,5.72958,180,0.0766312,3356
25.7658,20.9253,42.0044,4.5986,27.4678,21.9238,40.0137,24.7859,20.6099,43.5957,31.1165,-166.64,0.0553798,3357
24.6997,21.1889,42.4426,1.74656,24.8399,21.2039,41.6157,24.2459,20.9159,43.2357,31.1165,-166.64,0.0324779,3358
25.8694,20.2003,43.5555,2.2645,25.3079,19.6199,42.9477,26.4599,21.0239,44.2797,47.4118,55.3851,0.0269259,3359
0,0,0,-inf,0,0,0,0,0,0,5.72958,180,0,3360
28.4581,27.6296,35.7505,0.742661,28.4218,27.5398,35.3338,28.5658,27.6478,36.0358,22.6546,29.5546,0.00562779,3361
28.5469,27.8156,35.6506,1.26102,28.5658,27.6478,34.9738,28.4938,28.0078,36.1798,27.6049,91.7724,0.019531,3362
0,0,0,-inf,0,0,0,0,0,0,5.72958,180,0,3363
27.5667,27.631,35.996,1.64082,27.4498,27.5218,35.2798,27.6658,27.6838,36.9178,22.6546,29.5546,0.0298185,3364
28.1216,27.4472,38.3794,4.92981,28.1338,26.7478,35.4418,28.4038,28.1518,40.2477,27.6049,91.7724,0.181792,3365
27.8141,26.6913,36.9697,2.38517,27.5938,26.2798,36.1618,27.8998,27.2878,38.3038,27.6049,91.7724,0.0264477,3366
27.9662,26.6862,36.3209,1.49153,27.8998,26.4958,35.6218,28.0078,26.9458,37.0438,27.6049,91.7724,0.0132559,3367
28.8057,26.3298,37.0762,2.80201,28.5838,25.9558,35.8018,28.9438,26.7298,38.5198,22.6546,29.5546,0.0525746,3368
26.3214,24.4008,39.8848,2.5153,26.1179,23.9578,38.8797,26.7479,25.0198,41.1297,22.6546,29.5546,0.0409983,3369
26.7775,24.9582,37.8682,2.76757,26.6399,24.3898,36.6478,27.1258,25.5058,39.1677,27.6049,91.7724,0.0441183,3370
26.6212,24.7301,37.9813,2.71652,26.5139,24.2278,36.7378,26.8199,25.0558,39.3477,27.6049,91.7724,0.0313232,3371
26.3258,24.7472,38.1698,2.44306,25.7939,24.3718,36.9178,26.6399,25.1098,39.0777,22.6546,29.5546,0.0360353,3372
27.6353,24.3809,38.559,1.98531,27.7198,24.1378,37.6738,27.6478,24.8218,39.5277,27.6049,91.7724,0.032128,3373
26.3792,23.4336,39.011,1.82857,26.0099,23.0218,38.2678,26.7119,23.7958,39.7977,47.4118,55.3851,0.0169767,3374
25.9167,23.5434,39.9021,3.22019,25.5419,23.0398,38.4118,26.3699,24.2278,41.3277,22.6546,29.5546,0.0446549,3375
26.0256,23.569,39.5735,3.61862,25.6679,23.2018,38.0698,26.7839,24.3178,41.3277,22.6546,29.5546,0.0310141,3376
26.1356,23.4867,40.7811,1.9373,25.8119,23.0398,40.0137,26.4779,23.9578,41.5977,47.4118,55.3851,0.0270834,3377
24.6233,22.5886,39.2211,2.90016,25.4519,23.3098,38.0518,24.0299,21.9958,40.2837,54.7563,-138.212,0.0404384,3378
0,0,0,-inf,0,0,0,0,0,0,5.72958,180,0,3379
0,0,0,-inf,0,0,0,0,0,0,5.72958,180,0,3380
0,0,0,-inf,0,0,0,0,0,0,5.72958,180,0,3381
0,0,0,-inf,0,0,0,0,0,0,5.72958,180,0,3382
0,0,0,-inf,0,0,0,0,0,0,5.72958,180,0,3383
0,0,0,-inf,0,0,0,0,0,0,5.72958,180,0,3384
0,0,0,-inf,0,0,0,0,0,0,5.72958,180,0,3385
27.0035,25.575,37.2487,2.02872,26.8379,25.2358,36.3238,27.1258,25.9558,38.2138,27.6049,91.7724,0.0184346,3386
26.7878,24.8486,37.0514,1.01399,26.7839,24.6058,36.5758,26.8739,25.0918,37.4398,27.6049,91.7724,0.0138099,3387
25.468,20.8548,42.6474,3.61258,26.6939,21.4558,40.8957,24.8939,20.5559,43.9017,31.1165,-166.64,0.0283722,3388
0,0,0,-inf,0,0,0,0,0,0,5.72958,180,0,3389
0,0,0,-inf,0,0,0,0,0,0,5.72958,180,0,3390
0,0,0,-inf,0,0,0,0,0,0,5.72958,180,0,3391
0,0,0,-inf,0,0,0,0,0,0,5.72958,180,0,3392
0,0,0,-inf,0,0,0,0,0,0,5.72958,180,0,3393
0,0,0,-inf,0,0,0,0,0,0,5.72958,180,0,3394
0,0,0,-inf,0,0,0,0,0,0,5.72958,180,0,3395
0,0,0,-inf,0,0,0,0,0,0,5.72958,180,0,3396
0,0,0,-inf,0,0,0,0,0,0,5.72958,180,0,3397
0,0,0,-inf,0,0,0,0,0,0,5.72958,180,0,3398
0,0,0,-inf,0,0,0,0,0,0,5.72958,180,0,3399
0,0,0,-inf,0,0,0,0,0,0,5.72958,180,0,3400
33.2254,20.5711,41.0441,3.20255,34.2898,21.3838,39.7257,32.5798,20.1419,42.2457,54.7563,-138.212,0.0213331,3401
33.4144,20.8657,40.7238,2.70522,33.9658,21.5638,39.6357,32.5978,20.3759,41.7057,54.7563,-138.212,0.0192569,3402
33.3989,20.4714,40.5141,3.3488,34.2538,21.4558,39.3657,32.7058,19.7639,41.8857,54.7563,-138.212,0.0282906,3403
33.4721,20.7781,40.2316,2.34345,34.1638,21.4198,39.4737,32.7958,20.2859,40.9677,54.7563,-138.212,0.0148422,3404
33.2861,20.7318,40.56,2.24945,33.8218,21.2399,39.9057,32.5258,20.1599,41.3637,54.7563,-138.212,0.0170641,3405
33.1954,20.4177,40.8134,3.16484,34.1458,21.3838,39.5637,32.6518,19.8359,41.9577,54.7563,-138.212,0.0176182,3406
33.9237,21.393,39.9757,1.60611,34.4338,21.6718,39.2937,33.4798,21.3659,40.5357,31.1165,-166.64,0.00847959,3407
33.327,20.8745,40.1581,2.44215,34.1638,21.5638,39.3477,32.6878,20.4839,40.9497,54.7563,-138.212,0.0208374,3408
33.4528,20.6087,40.1769,2.0216,33.9118,21.1679,39.4557,32.9578,20.1239,40.9137,54.7563,-138.212,0.0168484,3409
33.5645,20.9966,39.741,2.2541,34.0558,21.8518,39.0417,33.1918,20.3039,40.5177,61.9597,-107.413,0.00928439,3410
32.5259,20.6493,40.4109,2.79112,33.3718,21.5458,39.3837,31.8418,20.2859,41.3637,54.7563,-138.212,0.0192803,3411
33.057,20.9861,40.3044,2.67961,33.8218,21.7978,39.5637,32.3278,20.3399,41.2017,54.7563,-138.212,0.019636,3412
33.0848,21.0408,40.5853,2.36779,33.6778,21.6898,39.7977,32.3278,20.6819,41.4717,54.7563,-138.212,0.0164401,3413
33.0366,20.8157,40.6903,2.36369,33.8038,21.5098,39.7257,32.4898,20.4119,41.3457,54.7563,-138.212,0.0221671,3414
33.35,21.5319,39.75,2.29821,34.0198,22.3018,39.1317,32.7598,20.8439,40.3557,54.7563,-138.212,0.0135125,3415
33.0975,21.5513,40.9036,1.75491,33.4798,21.1319,40.2837,32.7598,22.1038,41.5797,34.0544,142.221,0.0102583,3416
33.3657,22.1856,39.2877,1.4042,33.6238,22.7518,39.0237,33.1198,21.6178,39.6357,61.9597,-107.413,0.00896364,3417
33.0885,22.1638,40.514,1.37208,33.4978,22.5358,40.2117,32.6878,21.7798,40.9677,54.7563,-138.212,0.00927273,3418
32.5176,21.6088,41.3573,2.61456,33.2818,22.4638,40.3197,32.0398,21.1679,42.2637,54.7563,-138.212,0.0389746,3419
32.3292,21.5056,41.5914,2.82411,32.8318,20.8619,40.7517,31.8238,22.5358,42.8937,34.0544,142.221,0.0291129,3420
32.3248,21.5695,41.0671,1.27848,32.6338,21.1499,40.6077,32.0398,21.9418,41.3817,58.6268,124.909,0.0179623,3421
31.4055,20.5533,43.411,5.02217,32.0578,21.7978,41.2557,30.4558,19.6019,45.4857,33.0205,-113.838,0.118936,3422
31.2712,21.1312,42.362,3.69905,31.4818,22.1038,41.1477,30.7258,20.1599,44.1717,33.0205,-113.838,0.0573218,3423
30.9474,21.6176,42.7275,1.8902,31.1938,21.2939,42.0117,30.6538,22.2838,43.5597,34.0544,142.221,0.0176123,3424
31.0741,21.963,42.5301,1.79841,31.3018,21.4918,41.7957,30.8878,22.5538,43.2357,27.6049,91.7724,0.0177581,3425
30.3203,21.4095,42.7404,1.67429,30.3478,21.0959,42.0297,29.9698,21.9598,43.4337,27.6049,91.7724,0.0215605,3426
31.0947,22.1581,42.1583,1.56982,31.1578,21.6178,41.6157,31.1038,22.7338,42.6957,52.462,92.4823,0.00979177,3427
31.1419,21.8212,41.3107,4.26027,32.2018,23.2558,40.1757,30.0598,20.5919,42.7317,54.7563,-138.212,0.0929605,3428
31.06,22.0035,41.1084,2.8608,31.4458,22.9318,40.3737,30.4378,20.9699,42.3177,61.9597,-107.413,0.0816875,3429
31.6556,22.4065,40.5333,2.96099,32.4718,23.7598,39.7437,31.1578,21.5638,41.3097,61.9597,-107.413,0.0296902,3430
30.2768,22.0994,41.8374,1.33703,30.6358,21.8158,41.3817,30.0238,22.5718,42.2997,58.6268,124.909,0.011623,3431
