"muscles_p1-final.Label-Analysis"
"Volume3d","Length3d","LengthOrientPhi","LengthOrientTheta","index","Materials"
0.0354346,2.12968,47.4118,55.3851,3277,""
0.0198285,1.78339,47.4118,55.3851,3278,""
0.0468652,2.15567,47.4118,55.3851,3279,""
0.0219046,2.00772,47.4118,55.3851,3280,""
0.0196885,2.12147,47.4118,55.3851,3281,""
0.0131393,1.3354,47.4118,55.3851,3282,""
0.0302384,2.12012,27.6049,91.7724,3283,""
0.0214322,1.78503,47.4118,55.3851,3284,""
0.0394295,3.072,47.4118,55.3851,3285,""
0.0794655,3.65336,47.4118,55.3851,3286,""
0.0208724,2.80662,47.4118,55.3851,3287,""
0.0295561,1.7989,47.4118,55.3851,3288,""
0.0089578,1.40985,47.4118,55.3851,3289,""
0,-inf,5.72958,180,3290,""
0,-inf,5.72958,180,3291,""
0,-inf,5.72958,180,3292,""
0,-inf,5.72958,180,3293,""
0.0346823,2.30969,47.4118,55.3851,3294,""
0.0297427,3.63187,47.4118,55.3851,3295,""
0.0267859,3.41114,47.4118,55.3851,3296,""
0.0568086,3.52236,74.504,40.833,3297,""
0.0146556,2.40234,47.4118,55.3851,3298,""
0.0194202,2.01791,47.4118,55.3851,3299,""
0.0082988,1.45026,74.504,40.833,3300,""
0.00914442,1.30787,74.504,40.833,3301,""
0.0464103,2.97974,47.4118,55.3851,3302,""
0.0164868,1.87032,47.4118,55.3851,3303,""
0.0262436,1.70156,47.4118,55.3851,3304,""
0.0377616,2.57871,22.6546,29.5546,3305,""
0.0372542,2.56567,47.4118,55.3851,3306,""
0.0357321,3.65823,47.4118,55.3851,3307,""
0.0209599,2.42647,47.4118,55.3851,3308,""
0,-inf,5.72958,180,3309,""
0,-inf,5.72958,180,3310,""
0.0424854,2.89092,47.4118,55.3851,3311,""
0.0361228,2.99959,47.4118,55.3851,3312,""
0.0159094,1.4117,27.6049,91.7724,3313,""
0.0238292,1.93434,5.72958,180,3314,""
0.0169009,1.65104,27.6049,91.7724,3315,""
0.0162652,1.75746,27.6049,91.7724,3316,""
0.0096343,1.41782,27.6049,91.7724,3317,""
0.0234851,1.71479,27.6049,91.7724,3318,""
0.0166851,1.53922,27.6049,91.7724,3319,""
0.00814134,1.20673,34.0544,142.221,3320,""
0.0119437,1.40616,58.6268,124.909,3321,""
0.0148364,1.23745,27.6049,91.7724,3322,""
0.0122003,1.18663,27.6049,91.7724,3323,""
0.00985592,1.2924,27.6049,91.7724,3324,""
0.0529828,2.77648,27.6049,91.7724,3325,""
0.0158628,1.35321,47.4118,55.3851,3326,""
0.0304542,2.6171,27.6049,91.7724,3327,""
0.0341866,3.11075,27.6049,91.7724,3328,""
0.0221437,1.46941,27.6049,91.7724,3329,""
0.0233159,2.01662,27.6049,91.7724,3330,""
0.0135533,1.18848,34.0544,142.221,3331,""
0.00838045,0.778424,47.4118,55.3851,3332,""
0.0371201,2.63403,27.6049,91.7724,3333,""
0.0255612,2.62638,27.6049,91.7724,3334,""
0.0113081,1.51861,34.0544,142.221,3335,""
0.0430045,2.53425,27.6049,91.7724,3336,""
0.0201784,1.32833,27.6049,91.7724,3337,""
0.00814717,1.68221,27.6049,91.7724,3338,""
0.00708576,1.27777,27.6049,91.7724,3339,""
0.00709743,1.24597,27.6049,91.7724,3340,""
0.0880967,1.74066,22.6546,29.5546,3341,""
0.0224237,1.15847,27.6049,91.7724,3342,""
0.0326995,1.20536,5.72958,180,3343,""
0.047046,2.3774,27.6049,91.7724,3344,""
0.433013,9.59751,54.7563,-138.212,3345,""
0.031988,1.24715,22.6546,29.5546,3346,""
0.0187846,1.03908,22.6546,29.5546,3347,""
0.0282206,1.88816,22.6546,29.5546,3348,""
0.0288971,2.15739,22.6546,29.5546,3349,""
0.0218871,1.19458,5.72958,180,3350,""
0.0284947,1.37233,47.4118,55.3851,3351,""
0.0189129,1.44402,47.4118,55.3851,3352,""
0.0305592,1.87352,31.1165,-166.64,3353,""
0.0847667,5.66976,33.0205,-113.838,3354,""
0.0834954,3.5735,31.1165,-166.64,3355,""
0.0766312,3.07003,5.72958,180,3356,""
0.0553798,4.5986,31.1165,-166.64,3357,""
0.0324779,1.74656,31.1165,-166.64,3358,""
0.0269259,2.2645,47.4118,55.3851,3359,""
0,-inf,5.72958,180,3360,""
0.00562779,0.742661,22.6546,29.5546,3361,""
0.019531,1.26102,27.6049,91.7724,3362,""
0,-inf,5.72958,180,3363,""
0.0298185,1.64082,22.6546,29.5546,3364,""
0.181792,4.92981,27.6049,91.7724,3365,""
0.0264477,2.38517,27.6049,91.7724,3366,""
0.0132559,1.49153,27.6049,91.7724,3367,""
0.0525746,2.80201,22.6546,29.5546,3368,""
0.0409983,2.5153,22.6546,29.5546,3369,""
0.0441183,2.76757,27.6049,91.7724,3370,""
0.0313232,2.71652,27.6049,91.7724,3371,""
0.0360353,2.44306,22.6546,29.5546,3372,""
0.032128,1.98531,27.6049,91.7724,3373,""
0.0169767,1.82857,47.4118,55.3851,3374,""
0.0446549,3.22019,22.6546,29.5546,3375,""
0.0310141,3.61862,22.6546,29.5546,3376,""
0.0270834,1.9373,47.4118,55.3851,3377,""
0.0404384,2.90016,54.7563,-138.212,3378,""
0,-inf,5.72958,180,3379,""
0,-inf,5.72958,180,3380,""
0,-inf,5.72958,180,3381,""
0,-inf,5.72958,180,3382,""
0,-inf,5.72958,180,3383,""
0,-inf,5.72958,180,3384,""
0,-inf,5.72958,180,3385,""
0.0184346,2.02872,27.6049,91.7724,3386,""
0.0138099,1.01399,27.6049,91.7724,3387,""
0.0283722,3.61258,31.1165,-166.64,3388,""
0,-inf,5.72958,180,3389,""
0,-inf,5.72958,180,3390,""
0,-inf,5.72958,180,3391,""
0,-inf,5.72958,180,3392,""
0,-inf,5.72958,180,3393,""
0,-inf,5.72958,180,3394,""
0,-inf,5.72958,180,3395,""
0,-inf,5.72958,180,3396,""
0,-inf,5.72958,180,3397,""
0,-inf,5.72958,180,3398,""
0,-inf,5.72958,180,3399,""
0,-inf,5.72958,180,3400,""
0.0213331,3.20255,54.7563,-138.212,3401,""
0.0192569,2.70522,54.7563,-138.212,3402,""
0.0282906,3.3488,54.7563,-138.212,3403,""
0.0148422,2.34345,54.7563,-138.212,3404,""
0.0170641,2.24945,54.7563,-138.212,3405,""
0.0176182,3.16484,54.7563,-138.212,3406,""
0.00847959,1.60611,31.1165,-166.64,3407,""
0.0208374,2.44215,54.7563,-138.212,3408,""
0.0168484,2.0216,54.7563,-138.212,3409,""
0.00928439,2.2541,61.9597,-107.413,3410,""
0.0192803,2.79112,54.7563,-138.212,3411,""
0.019636,2.67961,54.7563,-138.212,3412,""
0.0164401,2.36779,54.7563,-138.212,3413,""
0.0221671,2.36369,54.7563,-138.212,3414,""
0.0135125,2.29821,54.7563,-138.212,3415,""
0.0102583,1.75491,34.0544,142.221,3416,""
0.00896364,1.4042,61.9597,-107.413,3417,""
0.00927273,1.37208,54.7563,-138.212,3418,""
0.0389746,2.61456,54.7563,-138.212,3419,""
0.0291129,2.82411,34.0544,142.221,3420,""
0.0179623,1.27848,58.6268,124.909,3421,""
0.118936,5.02217,33.0205,-113.838,3422,""
0.0573218,3.69905,33.0205,-113.838,3423,""
0.0176123,1.8902,34.0544,142.221,3424,""
0.0177581,1.79841,27.6049,91.7724,3425,""
0.0215605,1.67429,27.6049,91.7724,3426,""
0.00979177,1.56982,52.462,92.4823,3427,""
0.0929605,4.26027,54.7563,-138.212,3428,""
0.0816875,2.8608,61.9597,-107.413,3429,""
0.0296902,2.96099,61.9597,-107.413,3430,""
0.011623,1.33703,58.6268,124.909,3431,""
0.00710326,1.12343,58.6268,124.909,3432,""
0.00699245,1.18026,58.6268,124.909,3433,""
0.00877701,1.34933,34.0544,142.221,3434,""
0.00721406,1.14054,34.0544,142.221,3435,""
0.0105674,1.17442,27.6049,91.7724,3436,""
0.0153029,2.21567,33.0205,-113.838,3437,""
0.0214556,3.37209,54.7563,-138.212,3438,""
0.0548607,5.48049,54.7563,-138.212,3439,""
0.0329444,4.15558,54.7563,-138.212,3440,""
0.0183005,1.13269,27.6049,91.7724,3441,""
0.10603,4.52822,54.7563,-138.212,3442,""
0.0220796,2.97744,54.7563,-138.212,3443,""
0.0547382,4.51661,54.7563,-138.212,3444,""
0.0638477,2.37161,47.4118,55.3851,3445,""
0.0261211,1.31139,47.4118,55.3851,3446,""
0.0311599,1.22692,27.6049,91.7724,3447,""
0.0599811,2.9552,33.0205,-113.838,3448,""
0.0439084,2.43455,33.0205,-113.838,3449,""
0.0478624,5.37695,33.0205,-113.838,3450,""
0.0449232,5.2519,33.0205,-113.838,3451,""
0.054505,3.9275,54.7563,-138.212,3452,""
0.0653173,3.14032,31.1165,-166.64,3453,""
0.0512799,3.86124,33.0205,-113.838,3454,""
0.0250422,3.09493,33.0205,-113.838,3455,""
0.0261094,1.41393,47.4118,55.3851,3456,""
0.0484981,2.12622,54.7563,-138.212,3457,""
0.0343208,1.66644,52.8676,21.1453,3458,""
0,-inf,5.72958,180,3459,""
0,-inf,5.72958,180,3460,""
0.0096693,1.04292,22.6546,29.5546,3461,""
0.483751,8.97388,54.7563,-138.212,3462,""
0.0520322,5.89101,54.7563,-138.212,3463,""
0.0284888,2.8163,27.6049,91.7724,3464,""
0.0228727,2.5669,22.6546,29.5546,3465,""
0.0120137,1.64541,27.6049,91.7724,3466,""
0.0263427,2.57531,27.6049,91.7724,3467,""
0,-inf,5.72958,180,3468,""
0,-inf,5.72958,180,3469,""
0,-inf,5.72958,180,3470,""
0,-inf,5.72958,180,3471,""
0,-inf,5.72958,180,3472,""
0,-inf,5.72958,180,3473,""
0,-inf,5.72958,180,3474,""
0,-inf,5.72958,180,3475,""
0,-inf,5.72958,180,3476,""
0.144748,7.62355,31.1165,-166.64,3477,""
0.0525396,4.4063,54.7563,-138.212,3478,""
0.0210357,1.123,5.72958,180,3479,""
0.0122587,1.06566,27.6049,91.7724,3480,""
0.00934854,2.07741,54.7563,-138.212,3481,""
0.0165743,1.12901,34.0544,142.221,3482,""
0.0608442,5.43389,54.7563,-138.212,3483,""
0.0191111,1.48255,47.4118,55.3851,3484,""
0.0157461,1.26296,47.4118,55.3851,3485,""
0.0267393,4.72145,54.7563,-138.212,3486,""
0.0141657,1.29835,22.6546,29.5546,3487,""
0.00619348,0.879844,47.4118,55.3851,3488,""
0.0182655,1.49204,22.6546,29.5546,3489,""
0.00850291,1.13304,22.6546,29.5546,3490,""
0.0482473,2.85488,31.1165,-166.64,3491,""
0.0344024,4.65899,54.7563,-138.212,3492,""
0.0451389,1.59759,27.6049,91.7724,3493,""
0.017694,1.50353,27.6049,91.7724,3494,""
0.0578292,2.3416,22.6546,29.5546,3495,""
0.0558113,3.95794,22.6546,29.5546,3496,""
0.0147314,1.33633,22.6546,29.5546,3497,""
0.011693,2.00063,47.4118,55.3851,3498,""
0.0435935,2.07306,22.6546,29.5546,3499,""
0.0762988,1.80274,22.6546,29.5546,3500,""
0.0189362,2.161,33.0205,-113.838,3501,""
0.0253046,2.57239,54.7563,-138.212,3502,""
0.0867612,6.45063,54.7563,-138.212,3503,""
0.0532394,5.84475,54.7563,-138.212,3504,""
0.0110923,1.84129,27.6049,91.7724,3505,""
0.113903,9.02848,82.2767,-129.036,3506,""
0.0294453,1.36346,27.6049,91.7724,3507,""
0.0330027,1.47853,22.6546,29.5546,3508,""
0.0251238,2.6015,27.6049,91.7724,3509,""
0.0208199,1.49375,27.6049,91.7724,3510,""
0.038129,1.29312,22.6546,29.5546,3511,""
0.0493437,2.79667,54.7563,-138.212,3512,""
0.014154,1.05135,54.7563,-138.212,3513,""
0.0584648,4.12817,54.7563,-138.212,3514,""
0.402401,12.6345,54.7563,-138.212,3515,""
0.0540034,1.24029,47.4118,55.3851,3516,""
0.0201434,2.16871,27.6049,91.7724,3517,""
0.0344141,3.39239,27.6049,91.7724,3518,""
0.0102175,1.50653,34.0544,142.221,3519,""
0.0154837,2.27018,27.6049,91.7724,3520,""
0.017869,1.64823,27.6049,91.7724,3521,""
0.0236425,2.09691,27.6049,91.7724,3522,""
0.0144923,1.09616,5.72958,180,3523,""
0.459332,9.32902,54.7563,-138.212,3524,""
0.0832971,3.90403,82.2767,-129.036,3525,""
0,-inf,5.72958,180,3526,""
0,-inf,5.72958,180,3527,""
0,-inf,5.72958,180,3528,""
0.0276899,2.85139,82.2767,-129.036,3529,""
0.0171458,2.02084,82.2767,-129.036,3530,""
0,-inf,5.72958,180,3531,""
0,-inf,5.72958,180,3532,""
0,-inf,5.72958,180,3533,""
0,-inf,5.72958,180,3534,""
0,-inf,5.72958,180,3535,""
0,-inf,5.72958,180,3536,""
0.00296844,0.842119,33.0205,-113.838,3537,""
0,-inf,5.72958,180,3538,""
0,-inf,5.72958,180,3539,""
0.00454888,1.13168,31.1165,-166.64,3540,""
0.00245523,0.993719,31.1165,-166.64,3541,""
0.00253105,1.10858,31.1165,-166.64,3542,""
0.00134134,0.700107,31.1165,-166.64,3543,""
0.00152213,0.658175,31.1165,-166.64,3544,""
0.00158045,0.573595,31.1165,-166.64,3545,""
0.00107307,0.610796,5.72958,180,3546,""
0.000985592,0.420021,31.1165,-166.64,3547,""
0.00181372,0.687913,31.1165,-166.64,3548,""
0.00143465,0.665165,31.1165,-166.64,3549,""
0.000927273,0.574136,31.1165,-166.64,3550,""
0.00118388,0.603436,31.1165,-166.64,3551,""
0.00135883,0.492354,34.0544,142.221,3552,""
0.00116638,0.515855,5.72958,180,3553,""
0,-inf,5.72958,180,3554,""
0.039622,2.2893,47.4118,55.3851,3555,""
0.0159911,1.77255,47.4118,55.3851,3556,""
0.026576,2.26408,47.4118,55.3851,3557,""
0.0175832,2.08629,47.4118,55.3851,3558,""
0.0174724,2.15656,47.4118,55.3851,3559,""
0.0251588,2.13187,47.4118,55.3851,3560,""
0.0243074,1.91475,47.4118,55.3851,3561,""
0.076188,4.77353,33.0205,-113.838,3562,""
0.0558171,2.9705,33.0205,-113.838,3563,""
0.0271942,2.03037,54.7563,-138.212,3564,""
0.0185804,1.84037,31.1165,-166.64,3565,""
0.0457163,2.62706,33.0205,-113.838,3566,""
0.0293636,2.24535,52.462,92.4823,3567,""
0,-inf,5.72958,180,3568,""
0.00981509,1.38885,33.0205,-113.838,3569,""
0.0255204,1.92782,31.1165,-166.64,3570,""
0.134402,5.33898,33.0205,-113.838,3571,""
0.0181547,1.25326,58.6268,124.909,3572,""
0,-inf,5.72958,180,3573,""
0.038718,1.14435,82.2767,-129.036,3574,""
0,-inf,5.72958,180,3575,""
0,-inf,5.72958,180,3576,""
0,-inf,5.72958,180,3577,""
0.0602786,2.7814,54.7563,-138.212,3578,""
0.0595962,2.87034,54.7563,-138.212,3579,""
0.0528662,3.06969,54.7563,-138.212,3580,""
0.0300168,1.0777,47.4118,55.3851,3581,""
0,-inf,5.72958,180,3582,""
0,-inf,5.72958,180,3583,""
0.0337667,1.93647,47.4118,55.3851,3584,""
0,-inf,5.72958,180,3585,""
0.0521372,3.22462,82.2767,-129.036,3586,""
0.0334751,2.56019,61.9597,-107.413,3587,""
0.0589256,3.51377,61.9597,-107.413,3588,""
0.0441592,3.76645,54.7563,-138.212,3589,""
0.0602611,4.03161,54.7563,-138.212,3590,""
0.186872,8.31204,54.7563,-138.212,3591,""
0.0556655,4.27606,54.7563,-138.212,3592,""
0.0333235,2.19597,54.7563,-138.212,3593,""
0.0248381,3.05829,82.2767,-129.036,3594,""
0.0174082,2.18675,82.2767,-129.036,3595,""
0.0173266,2.42015,82.2767,-129.036,3596,""
0.0409283,3.90844,82.2767,-129.036,3597,""
0.0133026,2.27266,54.7563,-138.212,3598,""
0.0319297,2.90557,82.2767,-129.036,3599,""
0.0213856,2.90199,82.2767,-129.036,3600,""
0.0175015,2.86853,82.2767,-129.036,3601,""
0.0718607,5.97599,82.2767,-129.036,3602,""
0.0270134,1.63998,82.2767,-129.036,3603,""
0.0260686,2.57739,82.2767,-129.036,3604,""
0.054575,6.71362,82.2767,-129.036,3605,""
0.0150696,1.98039,54.7563,-138.212,3606,""
0.0378724,3.37942,54.7563,-138.212,3607,""
0.0502185,3.48131,54.7563,-138.212,3608,""
0.0433719,3.55615,54.7563,-138.212,3609,""
0.0161894,3.31642,54.7563,-138.212,3610,""
0.0164401,0.957001,82.2767,-129.036,3611,""
0.0875427,2.6753,61.9597,-107.413,3612,""
0.0260511,4.00996,82.2767,-129.036,3613,""
0.0247448,2.87802,61.9597,-107.413,3614,""
0.0238758,3.43502,82.2767,-129.036,3615,""
0.0179039,1.8731,82.2767,-129.036,3616,""
0.018283,1.7654,33.0205,-113.838,3617,""
0.0153554,2.38934,82.2767,-129.036,3618,""
0.0183122,2.3866,22.6546,29.5546,3619,""
0.024389,3.24292,27.6049,91.7724,3620,""
0.0311774,2.70937,27.6049,91.7724,3621,""
0.00785557,1.21003,47.4118,55.3851,3622,""
0.0249897,1.35712,22.6546,29.5546,3623,""
0.0129818,2.12992,54.7563,-138.212,3624,""
0.0247389,2.6272,54.7563,-138.212,3625,""
0.0377091,3.47923,54.7563,-138.212,3626,""
0.0179039,1.18127,22.6546,29.5546,3627,""
0.0173616,1.69027,52.8676,21.1453,3628,""
0.0378257,2.41269,47.4118,55.3851,3629,""
0.032023,4.72338,33.0205,-113.838,3630,""
0.11164,3.05012,54.7563,-138.212,3631,""
0.103645,5.71281,33.0205,-113.838,3632,""
0.0440717,3.49254,54.7563,-138.212,3633,""
0.0115822,0.835199,22.6546,29.5546,3634,""
0.00860789,0.672797,22.6546,29.5546,3635,""
0.0302034,1.74468,31.1165,-166.64,3636,""
0.0323787,3.42451,54.7563,-138.212,3637,""
0.0562254,3.33098,54.7563,-138.212,3638,""
0.0151163,1.28722,82.2767,-129.036,3639,""
0.0198868,1.58859,47.4118,55.3851,3640,""
0.012107,1.1619,47.4118,55.3851,3641,""
0.0142123,1.18356,47.4118,55.3851,3642,""
0.00839211,1.26513,47.4118,55.3851,3643,""
0.0203242,2.56176,47.4118,55.3851,3644,""
0.00886449,0.876296,52.462,92.4823,3645,""
0.0149063,1.34253,71.8695,68.6512,3646,""
0.0330027,1.49514,82.2767,-129.036,3647,""
0.0115647,1.08074,74.504,40.833,3648,""
0.0111039,1.11446,74.504,40.833,3649,""
0.0219338,1.56865,71.8695,68.6512,3650,""
0.00910943,0.75006,47.4118,55.3851,3651,""
0.00797804,1.18738,74.504,40.833,3652,""
0.0133376,1.48065,47.4118,55.3851,3653,""
0.0158861,0.842232,47.4118,55.3851,3654,""
0.00945935,0.840987,47.4118,55.3851,3655,""
0.0100134,0.886392,74.504,40.833,3656,""
0.0130576,0.871544,74.504,40.833,3657,""
0.0156237,1.55226,52.462,92.4823,3658,""
0.00631012,0.735834,52.462,92.4823,3659,""
0.0097976,0.80019,71.8695,68.6512,3660,""
0.0115413,1.87426,47.4118,55.3851,3661,""
0.0178923,1.66784,47.4118,55.3851,3662,""
0.0218172,2.39164,54.7563,-138.212,3663,""
0.0357671,1.42339,47.4118,55.3851,3664,""
0.0129818,1.21317,47.4118,55.3851,3665,""
0.0107657,1.15742,47.4118,55.3851,3666,""
0.0163293,1.27186,47.4118,55.3851,3667,""
0.0205633,1.2493,47.4118,55.3851,3668,""
0.0616082,2.27967,47.4118,55.3851,3669,""
0.0361053,1.19267,82.2767,-129.036,3670,""
0.011553,0.898039,47.4118,55.3851,3671,""
0.0174432,1.25054,47.4118,55.3851,3672,""
0.0100367,1.09175,47.4118,55.3851,3673,""
0.0059952,0.869202,47.4118,55.3851,3674,""
0.00328919,0.803586,47.4118,55.3851,3675,""
0.0089578,0.903298,61.9597,-107.413,3676,""
0.00674751,0.95795,54.7563,-138.212,3677,""
0.00861955,1.3835,33.0205,-113.838,3678,""
0.0092319,1.47229,47.4118,55.3851,3679,""
0.00983842,1.91714,52.462,92.4823,3680,""
0.0283955,1.32184,54.7563,-138.212,3681,""
0.0136991,0.936153,47.4118,55.3851,3682,""
0.0605993,4.04242,33.0205,-113.838,3683,""
0.0505684,3.19731,33.0205,-113.838,3684,""
0.010095,0.919242,54.7563,-138.212,3685,""
0.0179273,1.13574,61.9597,-107.413,3686,""
0.0350381,1.83533,22.6546,29.5546,3687,""
0.0211873,1.17509,74.504,40.833,3688,""
0.020365,2.77593,54.7563,-138.212,3689,""
0.0130518,1.48921,82.2767,-129.036,3690,""
0.0203242,1.62747,54.7563,-138.212,3691,""
0.0131509,1.24108,54.7563,-138.212,3692,""
0.0418556,1.94937,82.2767,-129.036,3693,""
0.0185338,0.867884,82.2767,-129.036,3694,""
0.0162768,1.21998,27.6049,91.7724,3695,""
0.0111914,1.04653,52.8676,21.1453,3696,""
0.014364,1.22119,82.2767,-129.036,3697,""
0.0346298,1.57415,82.2767,-129.036,3698,""
0.0159503,1.04878,82.2767,-129.036,3699,""
0.0178106,1.50995,82.2767,-129.036,3700,""
0.0205516,2.56527,54.7563,-138.212,3701,""
0.0126086,1.35592,54.7563,-138.212,3702,""
0.0102875,1.21225,47.4118,55.3851,3703,""
0.0111973,1.70821,27.6049,91.7724,3704,""
0.0104449,1.24342,27.6049,91.7724,3705,""
0.0182888,2.92957,82.2767,-129.036,3706,""
0.0137983,3.44875,82.2767,-129.036,3707,""
0.00884117,1.90222,82.2767,-129.036,3708,""
0.011553,1.34472,27.6049,91.7724,3709,""
0.0299818,2.62827,61.9597,-107.413,3710,""
0.00811218,0.954775,27.6049,91.7724,3711,""
0,-inf,5.72958,180,3712,""
0.00828713,2.49551,54.7563,-138.212,3713,""
0.0233743,0.753439,47.4118,55.3851,3714,""
0.0211523,0.964442,61.9597,-107.413,3715,""
0.034105,2.69729,82.2767,-129.036,3716,""
0.016376,1.31267,47.4118,55.3851,3717,""
0.00822298,1.06272,27.6049,91.7724,3718,""
0.0112731,1.47857,27.6049,91.7724,3719,""
0.00758147,1.15842,27.6049,91.7724,3720,""
0.0200851,1.51979,27.6049,91.7724,3721,""
0,-inf,5.72958,180,3722,""
0.00978593,1.83178,82.2767,-129.036,3723,""
0.00215197,0.752759,54.7563,-138.212,3724,""
0.00412899,1.52007,74.504,40.833,3725,""
0.00866621,2.45796,78.8951,-155.034,3726,""
0,-inf,5.72958,180,3727,""
0,-inf,5.72958,180,3728,""
0,-inf,5.72958,180,3729,""
0,-inf,5.72958,180,3730,""
0,-inf,5.72958,180,3731,""
0,-inf,5.72958,180,3732,""
0,-inf,5.72958,180,3733,""
0.0199684,2.60634,82.2767,-129.036,3734,""
0.0108123,1.56992,27.6049,91.7724,3735,""
0,-inf,5.72958,180,3736,""
0.00636844,0.90133,47.4118,55.3851,3737,""
0.0172916,2.11753,82.2767,-129.036,3738,""
0.00894614,1.73188,82.2767,-129.036,3739,""
0,-inf,5.72958,180,3740,""
0,-inf,5.72958,180,3741,""
0,-inf,5.72958,180,3742,""
0.00807719,1.03529,47.4118,55.3851,3743,""
0.0271767,1.98564,54.7563,-138.212,3744,""
0.0213739,4.03155,54.7563,-138.212,3745,""
0.0398261,1.28377,54.7563,-138.212,3746,""
0.0225928,1.31535,74.504,40.833,3747,""
0.018283,1.4002,54.7563,-138.212,3748,""
0.0128593,1.51767,47.4118,55.3851,3749,""
0.0183938,2.82719,54.7563,-138.212,3750,""
0.0093777,1.54202,27.6049,91.7724,3751,""
0.0121595,1.51573,52.462,92.4823,3752,""
0.00353997,0.844188,47.4118,55.3851,3753,""
0.00769228,0.992775,71.8695,68.6512,3754,""
0.0050271,1.59407,82.2767,-129.036,3755,""
0.0150405,2.35482,82.2767,-129.036,3756,""
0.0151105,3.38792,82.2767,-129.036,3757,""
0.012387,0.946433,71.8695,68.6512,3758,""
0,-inf,5.72958,180,3759,""
0.025223,3.26964,33.0205,-113.838,3760,""
0.0124744,1.07305,52.462,92.4823,3761,""
0.0308041,2.16928,33.0205,-113.838,3762,""
0.0113605,1.87928,52.462,92.4823,3763,""
0.0099084,1.84426,54.7563,-138.212,3764,""
0.0151863,1.61324,47.4118,55.3851,3765,""
0.0105907,0.915598,77.2382,98.9126,3766,""
0.0328569,2.52275,61.9597,-107.413,3767,""
0.0171458,1.93083,61.9597,-107.413,3768,""
0.00463636,0.95465,52.462,92.4823,3769,""
0.0189187,2.88617,27.6049,91.7724,3770,""
0.060471,4.32459,47.4118,55.3851,3771,""
