,input2planeDistance,barycenter2planeDistance,output2planeDistance,input2planePointX,input2planePointY,input2planePointZ,barycenter2planePointX,barycenter2planePointY,barycenter2planePointZ,output2planePointX,output2planePointY,output2planePointZ
1193,5.253812834737448,4.1839217841805185,3.092108304101766,21.6178799,8.0279554,17.6219021,21.9418781,9.2519486,17.7479014,21.7978789,10.079944,17.6039022
1194,5.4674677731581225,4.424425216025714,3.3068907591781014,21.6178799,8.0279554,17.6219021,21.7978789,8.99995,17.6759018,21.7978789,10.079944,17.6039022
1195,5.795324910773908,4.517688039897169,3.600474963223617,22.2658763,8.1359548,18.0358998,22.3378759,9.4679474,17.9819001,22.2658763,10.1879434,17.8919006
1196,6.370566149225091,5.237042987912789,4.033745059929073,22.1218771,7.0199609999999995,18.0178999,22.2658763,8.639952,17.9999,22.2658763,9.539947,17.9279004
1197,6.318605889563952,4.785232028930963,3.658056221111563,22.2658763,7.559958,18.0718996,22.2658763,9.0359498,17.963900199999998,22.2658763,10.1879434,17.8919006
1198,5.0556332940581115,4.101884572842014,2.9255790707250027,26.0458553,6.5519636,19.3138927,23.741868099999998,8.4239532,18.719896,22.3378759,10.619940999999999,17.9099005
1199,4.796829821445637,3.820094482188943,3.0112062783342926,23.741868099999998,8.4239532,18.719896,22.4818751,9.1439492,18.1078994,22.4818751,10.295942799999999,18.0358998
1200,5.017389389351497,4.123705985460754,3.485898016634315,23.741868099999998,8.4239532,18.719896,22.4818751,9.1439492,18.1078994,22.3378759,10.1159438,17.945900299999998
1201,5.469659914850591,4.465354011656346,3.498284153864251,26.117854899999998,6.5519636,19.3138927,26.117854899999998,8.2079544,19.277892899999998,23.6698685,10.3679424,18.6838962
1202,5.198575546977664,4.3457738271316995,3.298306705437772,26.117854899999998,8.2079544,19.277892899999998,24.2458653,8.4959528,18.9358948,23.4178699,10.439942,18.5758968
1203,4.265102797701535,3.11668671327418,1.9199237075763633,26.0458553,6.5519636,19.3138927,23.741868099999998,8.4239532,18.719896,23.2738707,10.5119416,18.5038972
1204,4.679073918445373,3.5146389212522613,2.2145729852392244,23.741868099999998,7.559958,18.755895799999998,23.741868099999998,8.4239532,18.719896,23.2738707,10.5119416,18.5038972
1205,2.787719076707669,2.388634882977325,2.0417790475290585,23.6338687,9.0719496,18.6838962,23.5618691,9.7559458,18.6478964,22.8778729,10.3679424,18.3058983
1206,3.61497867186009,2.7589801416166337,1.7755238584984714,23.741868099999998,7.559958,18.755895799999998,23.6338687,9.0719496,18.6838962,22.8778729,10.3679424,18.3058983
1207,3.2731124274504624,2.6052640142237964,1.7284590838351397,23.741868099999998,7.559958,18.755895799999998,23.5618691,8.6759518,18.6658963,22.7338737,10.259943,18.215898799999998
1208,4.190305585770797,3.074454581530152,2.157436507187097,21.2938817,7.1639602,17.5139027,21.6178799,8.4959528,17.5859023,21.8698785,9.3959478,17.693901699999998
1209,4.201656321469532,3.0173330675086234,2.071162073844633,21.257881899999997,7.3079594,17.4779029,21.6178799,8.4959528,17.5859023,21.8698785,9.3959478,17.693901699999998
1210,3.108254920674652,2.6664772637732073,1.9922238579342681,21.2938817,7.3079594,17.4959028,21.6178799,8.4959528,17.5859023,21.6178799,9.0719496,17.549902499999998
1211,3.246275851914815,2.662221112195369,2.226610184327966,22.2658763,8.639952,17.9999,22.2658763,9.0359498,17.963900199999998,22.1218771,9.6479464,17.837900899999998
1212,2.7730363426823925,2.1204768424434115,1.5465255978721528,21.7978789,7.9559558,17.7479014,22.1218771,8.711951599999999,17.9099005,21.9418781,9.2519486,17.7479014
1213,3.807691545286657,2.601655010298043,1.6374963225860264,23.741868099999998,7.559958,18.755895799999998,23.5618691,8.6759518,18.6658963,22.7338737,9.899944999999999,18.233898699999997
1214,3.7348382842675436,2.8036541620967825,1.9517237701369448,23.741868099999998,7.559958,18.755895799999998,23.741868099999998,8.4239532,18.719896,22.7338737,10.259943,18.215898799999998
1215,2.271556001193732,1.6802692134557307,0.9663113498395948,23.741868099999998,7.559958,18.755895799999998,23.5618691,8.6759518,18.6658963,22.7338737,9.6119466,18.2518986
1216,3.315159405630325,2.086591388684996,0.9101971186647263,22.2658763,7.559958,18.0718996,22.7338737,8.459953,18.3238982,22.3378759,9.4679474,17.9819001
1217,2.976304012138782,1.6576530000228664,0.818945998232301,22.3378759,8.063955199999999,18.089899499999998,22.7338737,8.9639502,18.2878984,22.7338737,9.6119466,18.2518986
1218,1.060314815531076,0.2771049382496999,0.5863106517969888,23.597868899999998,6.8039622,18.737895899999998,23.5618691,8.099955,18.7018961,23.201871099999998,9.1439492,18.611896599999998
1219,1.6410539530689172,0.647245969638228,0.2255381005541414,23.7058683,6.1919656,18.755895799999998,23.345870299999998,7.5959578,18.6658963,23.0578719,8.783951199999999,18.5758968
1220,0.7168390966010852,0.26331583621601645,0.1946986872096728,23.6698685,8.5319526,18.7018961,23.5258693,9.107949399999999,18.6478964,23.2378709,9.7559458,18.539897
1221,1.293615633042385,0.6966682188925944,0.3662437843897695,21.7258793,7.1279604,17.7659013,21.8698785,7.7399569999999995,17.819900999999998,21.7978789,8.459953,17.7119016
