"muscles_p1-final.Label-Analysis"
"Volume3d","Flatness","FirstPointZ","FeretShape3d","index"
0.0131568,0.597495,349,4.4365,3105
0.0224587,0.684473,344,9.61939,3106
0.0165976,0.124033,366,5.95997,3107
0.0153321,0.43581,524,7.96764,3108
0.0106957,0.515054,544,7.85483,3109
0.0160669,0.635742,503,10.9531,3110
0.0175832,0.361298,513,13.7166,3111
0.0195369,0.290592,513,15.3869,3112
0.021059,0.378617,526,8.59815,3113
0.0201317,0.493987,521,10.9928,3114
0.0184696,0.592064,516,10.412,3115
0.0151571,0.733705,531,9.72462,3116
0,-1,-2,nan,3117
0.0276782,0.242016,632,6.16304,3118
0.0343557,0.592863,532,7.62561,3119
0.0088295,0.193996,531,6.96684,3120
0.00984425,0.0888972,527,7.38556,3121
0.0129293,0.531929,548,5.73539,3122
0.0110281,0.295778,533,6.73123,3123
0.00580858,0.622215,513,5.61327,3124
0.0160552,0.845887,438,9.72762,3125
0.015472,0.721154,438,8.1308,3126
0.0134717,0.334933,469,5.62661,3127
0.0313523,0.313146,374,8.45234,3128
0.0426895,0.15518,369,4.72538,3129
0.0304192,0.239981,421,7.72397,3130
0.0269726,0.353234,416,7.28035,3131
0.0174316,0.889217,416,8.06046,3132
0.00667753,0.592771,431,8.54645,3133
0,-1,-2,nan,3134
0.00941269,0.513361,416,8.54636,3135
0.0180964,0.659871,411,7.86832,3136
0.0136933,0.29363,416,12.2141,3137
0.00913276,0.267039,426,8.62459,3138
0.00737736,0.298498,431,13.8222,3139
0.00724906,0.360933,436,8.85723,3140
0.00850291,0.320958,430,9.71931,3141
0.0108415,0.561144,426,7.92164,3142
0.00779725,0.0850653,431,6.83294,3143
0.0159386,0.379621,375,7.34401,3144
0.0136,0.742034,376,12.1453,3145
0.00738902,0.580922,416,8.10491,3146
0.00974511,0.397141,391,8.98834,3147
0.00958765,0.18738,356,6.34291,3148
0.0104916,0.207765,347,6.44451,3149
0.00977427,0.213717,345,5.73151,3150
0.00875369,0.188031,340,5.45587,3151
0.00511458,0.206247,350,5.3971,3152
0.00339417,0.0778012,345,6.45646,3153
0.00915026,0.304048,335,6.13884,3154
0.00576192,0.305406,337,5.37176,3155
0.0119846,0.492023,321,7.88415,3156
0.00910943,0.576179,331,7.82898,3157
0.0144515,0.192923,321,8.0594,3158
0.007494,0.255102,341,4.79095,3159
0.00464803,0.62528,353,5.79064,3160
0.00417564,0.566404,348,6.35815,3161
0.00453722,0.437527,345,5.65669,3162
0.0110864,0.845931,305,7.7479,3163
0.0215664,0.254799,497,10.2886,3164
0.0289146,0.567034,497,8.06953,3165
0.0154137,0.475978,527,5.34544,3166
0.0085729,0.835156,496,5.36108,3167
0.0132034,0.211233,513,7.09701,3168
0.0265876,0.541874,452,6.78887,3169
0.0245348,0.469952,460,6.45399,3170
0.0145798,0.289287,559,7.07652,3171
0.009506,0.218317,566,6.8275,3172
0.0164168,0.568303,464,7.51583,3173
0.0066542,0.330588,453,4.26897,3174
0.0208082,0.326644,430,6.31355,3175
0.0182422,0.462994,468,7.80213,3176
0.0112672,0.216586,522,4.69094,3177
0.0122178,0.428647,542,4.90095,3178
0.00875369,0.399177,538,6.70072,3179
0.0135883,0.121466,535,5.05292,3180
0.0146614,0.0835534,503,7.33284,3181
0.00853207,0.193199,540,7.46445,3182
0.0106082,0.383954,610,4.58174,3183
0.00770394,0.466368,555,5.69665,3184
0.0175015,0.493773,501,8.12518,3185
0.00898696,0.132734,512,6.21241,3186
0.0116871,0.380969,513,7.29891,3187
0.0105208,0.518229,468,9.15615,3188
0.0338134,0.296732,436,6.76617,3189
0.00519623,0.450665,516,6.97287,3190
0.0164868,0.506363,456,8.84331,3191
0.0119029,0.669918,448,10.428,3192
0,-1,-2,nan,3193
0,-1,-2,nan,3194
0.0250597,0.54557,437,7.48624,3195
0.0117921,0.351987,520,6.5539,3196
0.0215839,0.425857,498,5.64069,3197
0.00673585,0.576686,578,7.73714,3198
0.0163643,0.448779,553,6.02495,3199
0.0140549,0.168317,617,7.2282,3200
0.0110631,0.199139,621,6.20224,3201
0.0107774,0.503773,628,5.6578,3202
0.0139208,0.286015,625,6.92324,3203
0.0100367,0.843692,622,7.57939,3204
0.00753482,0.42178,623,9.05234,3205
0.026646,0.137285,596,10.4268,3206
0.0145039,0.171462,560,11.6248,3207
0.0213681,0.158398,544,8.32815,3208
0.0328103,0.658652,496,8.78737,3209
0.012247,0.467381,524,7.85894,3210
0.0134484,0.602084,505,8.53057,3211
0.0218871,0.879578,496,10.0518,3212
0.035423,0.52247,634,5.97594,3213
0.00942436,0.180587,505,7.45305,3214
0.0103166,0.662322,503,7.03894,3215
0.00847959,0.304586,511,5.22441,3216
0.0409108,0.166684,431,7.55309,3217
0.0261444,0.38224,447,6.95461,3218
0.0121537,0.133125,507,5.95939,3219
0.0149005,0.463947,532,7.55503,3220
0.012422,0.120354,510,10.8409,3221
0.0097976,0.487179,480,6.81158,3222
0.0153496,0.292562,495,5.2153,3223
0.00825798,0.585282,557,8.19361,3224
0.00783225,0.215456,594,7.10791,3225
0.0109173,0.426814,599,8.54475,3226
0.0080072,0.674783,609,5.60322,3227
0.0116113,0.222568,609,5.89644,3228
0.00683499,0.295773,609,7.03218,3229
0.00909194,0.535562,614,6.23034,3230
0.00902195,0.332466,610,8.5252,3231
0.0121712,0.422842,605,4.9427,3232
0.00700412,0.808651,622,6.53049,3233
0.0144981,0.0981544,612,8.00834,3234
0.0191345,0.114989,602,12.8657,3235
0.0301684,0.0467704,578,7.6244,3236
0.0206391,0.302288,569,7.0432,3237
0.028378,0.307927,623,9.58613,3238
0.0124628,0.520335,647,7.22582,3239
0.004753,0.488737,646,5.08824,3240
0.00811218,0.245404,632,5.19322,3241
0.0148539,0.276312,627,3.39462,3242
0.0159561,0.170137,614,6.73953,3243
0.0136,0.739274,645,9.51313,3244
0.0123403,0.539178,650,6.93709,3245
0,-1,-2,nan,3246
0.0129585,0.407701,630,7.87922,3247
0.0102641,0.426248,640,7.84059,3248
0.00964597,0.539969,645,6.83911,3249
0.0254854,0.421922,560,11.5053,3250
0.00869537,0.595062,611,5.41863,3251
0.0181256,0.158226,566,7.92262,3252
0,-1,-2,nan,3253
0.0167434,0.429117,635,6.99536,3254
0.0342974,0.438232,587,6.07247,3255
0.0481948,0.866562,489,8.31079,3256
0.0334518,0.186768,549,8.12672,3257
0.0255379,0.309284,604,5.97537,3258
0.0275674,0.558474,589,5.69406,3259
0.0302151,0.567825,511,6.81918,3260
0.00892864,0.387563,668,3.1998,3261
0.018907,0.304254,609,5.92463,3262
0.0334751,0.16895,584,6.04739,3263
0.017659,0.612726,631,6.88413,3264
0.0258703,0.714874,660,6.59119,3265
0.0393479,0.4562,587,10.6347,3266
0.0527437,0.400062,639,6.44217,3267
0.025258,0.381503,692,6.1386,3268
0.0103691,0.431321,693,7.7638,3269
0.0217588,0.370106,674,7.23758,3270
0.0257129,0.414806,663,5.14304,3271
0.0303142,0.505055,647,5.33607,3272
0.0197177,0.716634,627,6.72608,3273
0.0216247,0.479871,627,5.87332,3274
0.0124569,0.643515,705,5.22103,3275
0.0460079,0.229937,628,4.83952,3276
0.0354346,0.867865,651,6.93049,3277
0.0198285,0.329394,659,6.53938,3278
0.0468652,0.577002,684,7.72054,3279
0.0219046,0.172365,669,6.34955,3280
0.0196885,0.343528,720,9.24481,3281
0.0131393,0.559836,723,8.16949,3282
0.0302384,0.314123,668,7.45604,3283
0.0214322,0.348753,671,8.49448,3284
0.0394295,0.265646,699,8.59734,3285
0.0794655,0.365419,722,10.2711,3286
0.0208724,0.579967,681,9.81781,3287
0.0295561,0.173139,608,5.45087,3288
0.0089578,0.475743,656,7.51764,3289
0,-1,-2,nan,3290
0,-1,-2,nan,3291
0,-1,-2,nan,3292
0,-1,-2,nan,3293
0.0346823,0.678985,773,7.4826,3294
0.0297427,0.735041,818,9.46961,3295
0.0267859,0.223315,823,9.74599,3296
0.0568086,0.495076,873,10.1398,3297
0.0146556,0.652312,943,11.0849,3298
0.0194202,0.597276,843,8.01117,3299
0.0082988,0.576616,863,9.89611,3300
0.00914442,0.584813,883,7.59375,3301
0.0464103,0.267033,588,13.2804,3302
0.0164868,0.364062,618,7.79433,3303
0.0262436,0.488151,611,5.60194,3304
0.0377616,0.377354,577,8.48943,3305
0.0372542,0.366616,594,6.40146,3306
0.0357321,0.226867,704,11.3533,3307
0.0209599,0.378516,764,5.85194,3308
0,-1,-2,nan,3309
0,-1,-2,nan,3310
0.0424854,0.418995,751,7.74585,3311
0.0361228,0.360626,801,9.3605,3312
0.0159094,0.442803,672,4.54595,3313
0.0238292,0.185896,628,4.57796,3314
0.0169009,0.152247,637,6.24283,3315
0.0162652,0.155671,650,5.09908,3316
0.0096343,0.170665,626,4.9017,3317
0.0234851,0.312516,661,6.57364,3318
0.0166851,0.702794,674,5.28937,3319
0.00814134,0.37015,679,5.27779,3320
0.0119437,0.609664,679,3.62829,3321
0.0148364,0.163449,644,6.09876,3322
0.0122003,0.745813,624,4.64449,3323
0.00985592,0.576043,611,5.89954,3324
0.0529828,0.149153,475,8.96066,3325
0.0158628,0.731982,582,4.79614,3326
0.0304542,0.365554,473,9.08899,3327
0.0341866,0.212577,388,14.5861,3328
0.0221437,0.406256,388,5.20367,3329
0.0233159,0.376183,473,6.26419,3330
0.0135533,0.699765,473,4.25932,3331
0.00838045,0.546742,516,3.72723,3332
0.0371201,0.236749,372,6.44007,3333
0.0255612,0.700283,428,7.07622,3334
0.0113081,0.150792,621,6.16503,3335
0.0430045,0.842742,542,7.08669,3336
0.0201784,0.411102,640,4.34867,3337
0.00814717,0.222946,565,9.6575,3338
0.00708576,0.220102,540,7.43844,3339
0.00709743,0.535566,560,7.42798,3340
0.0880967,0.0621106,455,5.57463,3341
0.0224237,0.196274,495,5.13111,3342
0.0326995,0.0522766,471,6.10232,3343
0.047046,0.116867,547,7.75634,3344
0.433013,0.0499418,368,7.11759,3345
0.031988,0.129539,535,5.49486,3346
0.0187846,0.0653035,601,5.06021,3347
0.0282206,0.32391,587,7.61471,3348
0.0288971,0.300047,553,5.82157,3349
0.0218871,0.100903,627,5.68483,3350
0.0284947,0.224939,753,5.2514,3351
0.0189129,0.384556,757,6.43164,3352
0.0305592,0.119395,700,7.87983,3353
0.0847667,0.263189,565,18.3065,3354
0.0834954,0.173497,619,8.88986,3355
0.0766312,0.0576557,661,12.9419,3356
0.0553798,0.0836372,572,9.67225,3357
0.0324779,0.127052,661,6.58986,3358
0.0269259,0.662097,735,6.21546,3359
0,-1,-2,nan,3360
0.00562779,0.484535,312,4.53281,3361
0.019531,0.557127,292,5.07065,3362
0,-1,-2,nan,3363
0.0298185,0.510781,309,6.68817,3364
0.181792,0.265858,318,9.75359,3365
0.0264477,0.24367,358,9.47005,3366
0.0132559,0.297074,328,7.32684,3367
0.0525746,0.475885,338,10.7192,3368
0.0409983,0.528258,509,7.53076,3369
0.0441183,0.414286,385,10.2772,3370
0.0313232,0.385904,390,9.76041,3371
0.0360353,0.640908,400,8.6658,3372
0.032128,0.56994,442,6.49718,3373
0.0169767,0.636766,475,8.2534,3374
0.0446549,0.734934,483,8.30659,3375
0.0310141,0.190516,464,14.3563,3376
0.0270834,0.569364,572,7.17247,3377
0.0404384,0.201647,463,14.2935,3378
0,-1,-2,nan,3379
0,-1,-2,nan,3380
0,-1,-2,nan,3381
0,-1,-2,nan,3382
0,-1,-2,nan,3383
0,-1,-2,nan,3384
0,-1,-2,nan,3385
0.0184346,0.675867,367,8.8571,3386
0.0138099,0.572054,381,4.78068,3387
0.0283722,0.353547,621,11.9329,3388
0,-1,-2,nan,3389
0,-1,-2,nan,3390
0,-1,-2,nan,3391
0,-1,-2,nan,3392
0,-1,-2,nan,3393
0,-1,-2,nan,3394
0,-1,-2,nan,3395
0,-1,-2,nan,3396
0,-1,-2,nan,3397
0,-1,-2,nan,3398
0,-1,-2,nan,3399
0,-1,-2,nan,3400
0.0213331,0.470843,556,7.84527,3401
0.0192569,0.149074,551,9.43075,3402
0.0282906,0.226481,536,13.341,3403
0.0148422,0.503437,542,10.7206,3404
0.0170641,0.526227,566,9.22936,3405
0.0176182,0.27015,547,9.94288,3406
0.00847959,0.260208,532,5.93035,3407
0.0208374,0.342484,535,8.04597,3408
0.0168484,0.514885,541,11.3648,3409
0.00928439,0.252826,518,10.9642,3410
0.0192803,0.185217,537,8.18622,3411
0.019636,0.422632,547,8.33962,3412
0.0164401,0.156797,560,9.39093,3413
0.0221671,0.646833,556,9.15347,3414
0.0135125,0.799436,523,11.0804,3415
0.0102583,0.546654,587,10.2313,3416
0.00896364,0.456462,517,8.00723,3417
0.00927273,0.817538,583,5.73725,3418
0.0389746,0.435835,589,6.46745,3419
0.0291129,0.651313,613,8.53251,3420
0.0179623,0.451344,605,4.41754,3421
0.118936,0.264788,641,6.48249,3422
0.0573218,0.177633,635,7.91606,3423
0.0176123,0.410762,683,8.87543,3424
0.0177581,0.544467,671,6.62371,3425
0.0215605,0.214749,684,6.6616,3426
0.00979177,0.688266,661,7.98693,3427
0.0929605,0.269789,581,13.8461,3428
0.0816875,0.141963,592,8.96349,3429
0.0296902,0.276738,557,9.47282,3430
0.011623,0.454717,648,4.63791,3431
0.00710326,0.640996,677,5.97223,3432
0.00699245,0.41976,662,5.20085,3433
0.00877701,0.381455,662,5.94245,3434
0.00721406,0.23562,663,5.24342,3435
0.0105674,0.307077,629,4.22712,3436
0.0153029,0.268654,513,10.745,3437
0.0214556,0.235124,449,8.15944,3438
0.0548607,0.14579,485,12.4427,3439
0.0329444,0.166784,429,16.9799,3440
0.0183005,0.126076,483,5.63676,3441
0.10603,0.11172,468,11.2866,3442
0.0220796,0.510867,439,11.8518,3443
0.0547382,0.0910786,418,12.9664,3444
0.0638477,0.245637,665,7.39297,3445
0.0261211,0.184076,728,7.02695,3446
0.0311599,0.0448663,702,3.57241,3447
0.0599811,0.202076,655,8.99892,3448
0.0439084,0.208985,591,10.5602,3449
0.0478624,0.0773602,605,12.3323,3450
0.0449232,0.0809904,616,13.1322,3451
0.054505,0.30982,462,8.97326,3452
0.0653173,0.184844,740,7.7095,3453
0.0512799,0.449275,825,13.8515,3454
0.0250422,0.36052,851,10.5134,3455
0.0261094,0.640128,684,5.12297,3456
0.0484981,0.133433,701,6.05341,3457
0.0343208,0.0913513,768,9.3383,3458
0,-1,-2,nan,3459
0,-1,-2,nan,3460
0.0096693,0.331822,649,4.00805,3461
0.483751,0.173041,413,6.9681,3462
0.0520322,0.264119,513,15.0847,3463
0.0284888,0.423417,638,7.19574,3464
0.0228727,0.413029,655,7.22232,3465
0.0120137,0.661377,724,7.54719,3466
0.0263427,0.556708,681,11.5227,3467
0,-1,-2,nan,3468
0,-1,-2,nan,3469
0,-1,-2,nan,3470
0,-1,-2,nan,3471
0,-1,-2,nan,3472
0,-1,-2,nan,3473
0,-1,-2,nan,3474
0,-1,-2,nan,3475
0,-1,-2,nan,3476
0.144748,0.212289,684,13.7915,3477
0.0525396,0.0626722,519,13.9369,3478
0.0210357,0.0988782,443,4.58674,3479
0.0122587,0.412737,538,4.15933,3480
0.00934854,0.686386,460,14.0748,3481
0.0165743,0.309136,450,4.39372,3482
0.0608442,0.042747,480,20.2816,3483
0.0191111,0.38048,525,5.83703,3484
0.0157461,0.405979,575,5.24257,3485
0.0267393,0.459292,536,17.7738,3486
0.0141657,0.504346,530,6.23223,3487
0.00619348,0.550109,567,5.06337,3488
0.0182655,0.319027,617,5.58444,3489
0.00850291,0.435714,627,5.12744,3490
0.0482473,0.207609,573,7.21627,3491
0.0344024,0.163601,426,12.7298,3492
0.0451389,0.150055,417,5.66856,3493
0.017694,0.309054,423,8.07467,3494
0.0578292,0.481062,436,5.33775,3495
0.0558113,0.802001,488,10.0161,3496
0.0147314,0.455878,577,4.93043,3497
0.011693,0.222653,613,8.79909,3498
0.0435935,0.234497,533,7.3317,3499
0.0762988,0.0285348,575,8.06688,3500
0.0189362,0.251618,544,13.4378,3501
0.0253046,0.207912,440,10.8743,3502
0.0867612,0.0797877,357,13.8015,3503
0.0532394,0.36128,338,17.2993,3504
0.0110923,0.37611,400,7.25221,3505
0.113903,0.175554,349,15.1748,3506
0.0294453,0.0790415,336,5.73232,3507
0.0330027,0.0577152,360,6.12156,3508
0.0251238,0.527221,440,7.48188,3509
0.0208199,0.255963,509,5.73239,3510
0.038129,0.0354455,481,6.00083,3511
0.0493437,0.120585,499,7.20908,3512
0.014154,0.0869097,458,5.61362,3513
0.0584648,0.0695588,547,10.481,3514
0.402401,0.0145737,336,26.1884,3515
0.0540034,0.0883041,631,3.49774,3516
0.0201434,0.159654,454,5.74551,3517
0.0344141,0.492024,443,7.88499,3518
0.0102175,0.181997,559,5.86629,3519
0.0154837,0.520081,496,8.15002,3520
0.017869,0.314795,481,9.04784,3521
0.0236425,0.307279,477,9.08829,3522
0.0144923,0.585255,561,3.87613,3523
0.459332,0.0276135,369,20.6846,3524
0.0832971,0.137159,331,9.46547,3525
0,-1,-2,nan,3526
0,-1,-2,nan,3527
0,-1,-2,nan,3528
0.0276899,0.371173,277,10.0689,3529
0.0171458,0.185376,278,10.3856,3530
0,-1,-2,nan,3531
0,-1,-2,nan,3532
0,-1,-2,nan,3533
0,-1,-2,nan,3534
0,-1,-2,nan,3535
0,-1,-2,nan,3536
0.00296844,0.294228,391,5.67894,3537
0,-1,-2,nan,3538
0,-1,-2,nan,3539
0.00454888,0.329928,327,5.90842,3540
0.00245523,0.421297,379,7.73265,3541
0.00253105,0.181871,370,5.47313,3542
0.00134134,0.347187,367,7.06123,3543
0.00152213,0.404765,376,5.35527,3544
0.00158045,0.615935,391,5.2793,3545
0.00107307,0.469269,391,6.87202,3546
0.000985592,0.580073,389,3.94399,3547
0.00181372,0.730832,377,5.16121,3548
0.00143465,0.369128,379,5.84137,3549
0.000927273,0.550959,374,6.97024,3550
0.00118388,0.514042,383,5.85458,3551
0.00135883,0.635689,375,5.33585,3552
0.00116638,0.530593,384,5.48469,3553
0,-1,-2,nan,3554
0.039622,0.390368,710,6.59508,3555
0.0159911,0.35411,702,6.73901,3556
0.026576,0.579156,658,9.96783,3557
0.0175832,0.697324,662,8.87324,3558
0.0174724,0.354849,653,9.1324,3559
0.0251588,0.441005,652,7.6771,3560
0.0243074,0.15789,672,7.97129,3561
0.076188,0.202026,610,18.0808,3562
0.0558171,0.487396,806,9.5233,3563
0.0271942,0.256244,672,9.49846,3564
0.0185804,0.20402,752,9.38541,3565
0.0457163,0.592728,856,5.93379,3566
0.0293636,0.181529,903,7.66722,3567
0,-1,-2,nan,3568
0.00981509,0.486902,794,6.62925,3569
0.0255204,0.199628,650,8.29438,3570
0.134402,0.190058,559,9.79901,3571
0.0181547,0.316115,603,4.22904,3572
0,-1,-2,nan,3573
0.038718,0.0417847,514,3.86313,3574
0,-1,-2,nan,3575
0,-1,-2,nan,3576
0,-1,-2,nan,3577
0.0602786,0.39747,450,6.74462,3578
0.0595962,0.181428,428,7.21996,3579
0.0528662,0.175058,424,8.45979,3580
0.0300168,0.231044,491,4.27277,3581
0,-1,-2,nan,3582
0,-1,-2,nan,3583
0.0337667,0.245581,531,5.84486,3584
0,-1,-2,nan,3585
0.0521372,0.329947,340,9.49475,3586
0.0334751,0.261442,399,10.19,3587
0.0589256,0.258087,421,12.3631,3588
0.0441592,0.413933,354,10.5959,3589
0.0602611,0.133227,340,15.3371,3590
0.186872,0.0602826,410,7.18995,3591
0.0556655,0.249397,478,11.0676,3592
0.0333235,0.277385,385,10.0335,3593
0.0248381,0.310948,360,11.0267,3594
0.0174082,0.533104,354,8.09052,3595
0.0173266,0.537934,342,7.86166,3596
0.0409283,0.156903,334,7.99015,3597
0.0133026,0.426496,362,13.684,3598
0.0319297,0.553768,359,10.2169,3599
0.0213856,0.166007,270,16.183,3600
0.0175015,0.419534,299,9.18167,3601
0.0718607,0.142705,400,15.0687,3602
0.0270134,0.194235,366,7.26637,3603
0.0260686,0.183547,349,12.6009,3604
0.054575,0.0942164,311,14.1772,3605
0.0150696,0.384813,440,9.2396,3606
0.0378724,0.722259,420,12.6881,3607
0.0502185,0.337124,515,8.96824,3608
0.0433719,0.660644,520,12.107,3609
0.0161894,0.5284,520,14.918,3610
0.0164401,0.159906,531,4.46664,3611
0.0875427,0.256799,531,8.08545,3612
0.0260511,0.178629,483,11.3036,3613
0.0247448,0.85306,522,10.8201,3614
0.0238758,0.102049,469,7.69837,3615
0.0179039,0.316032,505,9.81875,3616
0.018283,0.447815,649,8.93064,3617
0.0153554,0.662274,312,14.4302,3618
0.0183122,0.563965,366,14.4539,3619
0.024389,0.553053,396,14.1599,3620
0.0311774,0.347491,488,7.68909,3621
0.00785557,0.418914,608,7.64357,3622
0.0249897,0.119472,539,4.81584,3623
0.0129818,0.456151,511,9.1003,3624
0.0247389,0.234803,516,10.0778,3625
0.0377091,0.0859,501,10.9523,3626
0.0179039,0.171832,491,6.09265,3627
0.0173616,0.123777,598,6.29336,3628
0.0378257,0.202263,657,8.12607,3629
0.032023,0.100595,520,18.0729,3630
0.11164,0.0661823,554,10.984,3631
0.103645,0.095952,517,8.54605,3632
0.0440717,0.106522,494,16.2951,3633
0.0115822,0.0959527,636,5.07161,3634
0.00860789,0.0887991,645,4.41442,3635
0.0302034,0.110575,607,7.59554,3636
0.0323787,0.748079,556,12.3652,3637
0.0562254,0.270252,516,13.2213,3638
0.0151163,0.0353667,625,6.58107,3639
0.0198868,0.346786,604,6.52099,3640
0.012107,0.441552,620,5.32599,3641
0.0142123,0.401969,606,6.43069,3642
0.00839211,0.872373,590,6.06852,3643
0.0203242,0.51616,591,10.1005,3644
0.00886449,0.710579,575,3.61432,3645
0.0149063,0.120938,568,6.29433,3646
0.0330027,0.0801856,490,6.36973,3647
0.0115647,0.145459,571,5.39914,3648
0.0111039,0.114586,560,4.36014,3649
0.0219338,0.327057,578,5.2536,3650
0.00910943,0.462485,547,3.05953,3651
0.00797804,0.244423,542,6.09613,3652
0.0133376,0.25261,646,7.55921,3653
0.0158861,0.081536,712,4.79829,3654
0.00945935,0.366685,706,4.30974,3655
0.0100134,0.111455,756,4.01402,3656
0.0130576,0.0686611,733,3.70358,3657
0.0156237,0.551294,768,6.76691,3658
0.00631012,0.455354,760,4.34156,3659
0.0097976,0.0636825,731,5.22512,3660
0.0115413,0.598231,776,7.86805,3661
0.0178923,0.575484,634,6.71525,3662
0.0218172,0.0717362,569,10.993,3663
0.0357671,0.435522,641,5.29469,3664
0.0129818,0.314182,570,6.68852,3665
0.0107657,0.198107,579,5.72561,3666
0.0163293,0.226104,614,6.50641,3667
0.0205633,0.439837,653,5.19113,3668
0.0616082,0.211112,639,6.38666,3669
0.0361053,0.0762559,586,4.25967,3670
0.011553,0.161534,621,5.56652,3671
0.0174432,0.524036,627,6.23533,3672
0.0100367,0.741325,616,5.98116,3673
0.0059952,0.560816,597,4.83699,3674
0.00328919,0.153976,561,4.88275,3675
0.0089578,0.164454,592,5.39148,3676
0.00674751,0.158329,616,6.43005,3677
0.00861955,0.67737,832,8.5149,3678
0.0092319,0.225285,727,6.76515,3679
0.00983842,0.899663,757,9.06069,3680
0.0283955,0.0757205,683,5.82127,3681
0.0136991,0.0503372,714,5.3462,3682
0.0605993,0.267373,572,9.03957,3683
0.0505684,0.128177,575,9.64265,3684
0.010095,0.266896,627,5.08767,3685
0.0179273,0.265263,560,4.75419,3686
0.0350381,0.294923,501,6.44638,3687
0.0211873,0.160355,548,4.79327,3688
0.020365,0.591089,492,9.16473,3689
0.0130518,0.158012,485,8.57409,3690
0.0203242,0.219394,464,6.59073,3691
0.0131509,0.217367,456,6.37567,3692
0.0418556,0.0454115,383,9.05234,3693
0.0185338,0.0739319,461,3.50487,3694
0.0162768,0.202341,392,4.4087,3695
0.0111914,0.575874,395,5.53121,3696
0.014364,0.20235,407,5.2268,3697
0.0346298,0.054939,321,9.00983,3698
0.0159503,0.147043,488,5.30028,3699
0.0178106,0.15339,505,5.80031,3700
0.0205516,0.224933,505,16.5986,3701
0.0126086,0.34856,535,8.08296,3702
0.0102875,0.496697,505,4.91879,3703
0.0111973,0.420941,335,9.8133,3704
0.0104449,0.394654,312,6.37503,3705
0.0182888,0.27057,278,7.90247,3706
0.0137983,0.0657663,285,9.67811,3707
0.00884117,0.424726,336,9.1453,3708
0.011553,0.32872,446,5.09357,3709
0.0299818,0.364015,442,7.42535,3710
0.00811218,0.213594,411,5.87951,3711
0,-1,-2,nan,3712
0.00828713,0.336375,378,15.7397,3713
0.0233743,0.183406,417,3.22552,3714
0.0211523,0.323552,396,3.66713,3715
0.034105,0.200468,375,12.5471,3716
0.016376,0.121193,415,6.04133,3717
0.00822298,0.312994,376,7.84991,3718
0.0112731,0.663026,368,8.89292,3719
0.00758147,0.404946,370,7.64245,3720
0.0200851,0.357032,350,6.57656,3721
0,-1,-2,nan,3722
0.00978593,0.548191,318,11.9345,3723
0.00215197,0.617621,341,5.8614,3724
0.00412899,0.659098,307,10.471,3725
0.00866621,0.0618653,272,12.7206,3726
0,-1,-2,nan,3727
0,-1,-2,nan,3728
0,-1,-2,nan,3729
0,-1,-2,nan,3730
0,-1,-2,nan,3731
0,-1,-2,nan,3732
0,-1,-2,nan,3733
0.0199684,0.102963,403,6.40695,3734
0.0108123,0.331018,322,6.38567,3735
0,-1,-2,nan,3736
0.00636844,0.218975,281,6.64722,3737
0.0172916,0.210434,377,6.888,3738
0.00894614,0.194899,337,8.79743,3739
0,-1,-2,nan,3740
0,-1,-2,nan,3741
0,-1,-2,nan,3742
0.00807719,0.0800265,486,6.14861,3743
0.0271767,0.10043,488,6.77305,3744
0.0213739,0.549441,414,17.0569,3745
0.0398261,0.0335575,504,3.84285,3746
0.0225928,0.0812387,515,5.5691,3747
0.018283,0.131249,569,6.19231,3748
0.0128593,0.157143,600,7.96825,3749
0.0183938,0.269495,476,14.2125,3750
0.0093777,0.457911,409,7.03144,3751
0.0121595,0.691563,527,8.53086,3752
0.00353997,0.412812,542,6.87941,3753
0.00769228,0.0619888,532,5.60754,3754
0.0050271,0.488177,444,10.4208,3755
0.0150405,0.28483,486,9.19178,3756
0.0151105,0.464071,466,7.78969,3757
0.012387,0.12412,863,4.41101,3758
0,-1,-2,nan,3759
0.025223,0.287491,811,18.4907,3760
0.0124744,0.22935,657,5.01136,3761
0.0308041,0.480281,617,7.21073,3762
0.0113605,0.0450488,712,6.89875,3763
0.0099084,0.115482,559,12.1949,3764
0.0151863,0.388513,558,4.39465,3765
0.0105907,0.370339,604,3.95177,3766
0.0328569,0.464516,560,6.77829,3767
0.0171458,0.357125,503,8.16315,3768
0.00463636,0.378221,549,7.38666,3769
0.0189187,0.170883,435,9.73926,3770
0.060471,0.742273,600,10.9286,3771
0.0989557,0.725767,612,4.51081,3772
0.0119437,0.138135,634,6.3832,3773
0.0217997,0.119484,613,9.13352,3774
0.0227503,0.287625,646,7.43108,3775
0.0267918,0.102345,638,7.756,3776
0.0303726,0.688299,625,8.63691,3777
0.0464569,0.41606,643,10.6198,3778
0.0333352,0.477089,648,11.1316,3779
0.0436168,0.46517,636,8.41786,3780
0.0550823,0.523364,625,10.342,3781
0.0207091,0.206444,626,12.6628,3782
0.0718724,0.329544,621,5.2342,3783
0.0258995,0.353816,648,13.0604,3784
0.0396861,0.360921,651,10.8911,3785
0.0303026,0.445464,648,10.5289,3786
0.0370209,0.359236,655,11.3394,3787
0.0179214,0.206096,609,6.22643,3788
0.039377,0.102131,676,8.32829,3789
0.0226803,0.309428,636,6.43941,3790
0.0128827,0.782324,603,8.69896,3791
0.0114947,0.15876,603,8.283,3792
0.00667753,0.40463,616,9.91438,3793
0.0473376,0.216006,660,7.83289,3794
0.0395345,0.479672,654,8.41637,3795
